Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
19655;0,025;15,1049;1,2097;0,1004;1,4676;275,3240;352,3233;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-177,6598;True;True;-0,3565;0,8734;0,0370;298,1861;270,7908;315,9537;-71,2953;174,6887;7,4079;172,0460;
19660;0,04999999;15,1030;1,2120;0,0900;0,3173;270,8157;355,5944;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-176,3158;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;136,3574;
19665;0,075;15,1019;1,2134;0,0829;359,7064;269,0731;356,1244;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-175,2918;True;True;-0,3515;0,8115;0,0052;297,4323;265,9641;333,9941;-0,5655;-1,8264;-0,5313;151,4870;
19670;0,1;15,1018;1,2140;0,0767;359,5939;267,9002;355,2863;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-174,8363;True;True;-0,3521;0,8009;0,0044;300,1726;270,9398;332,0968;-0,0009;-0,3803;0,0574;154,5258;
19675;0,125;15,1017;1,2139;0,0716;359,8087;267,1122;353,6743;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-174,9526;True;True;-0,3525;0,8015;0,0064;304,1822;267,5372;336,6685;0,0850;-0,1002;-0,1515;154,1482;
19680;0,15;15,1009;1,2133;0,0673;359,9310;266,2861;352,7859;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-174,9363;True;True;-0,3479;0,7872;-0,0016;305,6033;257,2747;351,7989;-0,0317;-1,1244;-0,8223;157,3005;
19685;0,175;15,0999;1,2138;0,0639;359,9471;265,9572;353,5557;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-175,2539;True;True;-0,3491;0,7856;-0,0007;308,3994;255,9134;357,1045;-0,1085;-0,0138;-0,0969;164,3787;
19690;0,1999999;15,0994;1,2145;0,0617;359,6267;265,9283;354,7389;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-175,5815;True;True;-0,3500;0,7850;0,0012;309,8945;255,8048;354,0639;0,0256;0,0064;0,0714;165,5419;
19695;0,2249999;15,0992;1,2154;0,0582;359,3197;265,1886;356,9572;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-175,6716;True;True;-0,3459;0,7851;-0,0049;311,1233;251,2417;6,1940;0,1494;-0,2750;-0,1206;166,3112;
19700;0,2499999;15,0989;1,2158;0,0555;359,0479;264,7043;358,6172;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-175,8823;True;True;-0,3483;0,7786;0,0112;309,0036;266,5372;353,4058;0,0363;0,3014;0,3730;171,9334;
