Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
32975;22,73919;14,9955;1,1610;-0,0558;9,2950;268,1111;13,1326;True;True;0,2323;0,8179;0,1882;79,4089;287,1277;256,4059;1,2196;0,0752;-1,8919;155,8978;True;True;-0,0639;0,7559;0,1841;312,8175;114,8894;222,8114;0,0463;-0,1486;-0,0676;140,5367;
32980;22,76418;15,0028;1,1672;-0,0421;8,0393;268,2385;11,8691;True;True;0,2623;0,8108;0,1566;82,4235;289,2311;260,2395;-0,1136;-1,1916;0,5955;150,9402;True;True;-0,0638;0,7542;0,1842;314,4647;118,0286;222,4832;0,2791;0,1426;0,1354;144,3180;
32985;22,78918;15,0143;1,1750;-0,0264;5,7387;267,9908;10,8573;True;True;0,2982;0,8149;0,0756;72,4575;302,0490;253,1305;0,3536;0,1644;-2,2981;-153,4201;True;True;-0,0583;0,7563;0,1857;316,8146;112,5524;228,0231;0,1267;-0,0269;-0,0098;140,6582;
32990;22,81417;15,0288;1,1869;-0,0067;1,8703;267,8544;8,4636;True;True;0,2866;0,7849;0,0523;66,7303;320,3449;263,0941;-1,0843;-1,2283;-0,1500;-163,2119;True;True;-0,0580;0,7559;0,1842;315,3476;111,6484;227,6148;0,0496;0,0846;0,0087;142,4210;
32995;22,83917;15,0413;1,1960;0,0119;358,9555;267,9391;5,3086;True;True;0,2785;0,7096;0,0635;65,0335;293,1234;235,9785;-0,3793;0,1699;0,4631;-161,9644;True;True;-0,0606;0,7550;0,1867;310,0627;108,7493;229,8232;-0,3085;-0,0015;0,3926;146,9177;
33000;22,86417;15,0524;1,2020;0,0281;357,4973;268,6924;2,5571;True;True;0,3067;0,6871;0,1269;61,4933;299,2632;264,3198;-1,6029;5,4459;1,4673;-146,9971;True;True;-0,0617;0,7568;0,1943;304,5387;71,5542;261,8067;-0,1308;0,1889;0,5703;146,4750;
33005;22,88916;15,0581;1,2049;0,0337;356,1660;269,0743;2,3091;True;True;0,3001;0,7255;0,1316;54,7197;304,9472;284,6363;0,1773;-0,5924;-0,0237;-127,8923;True;True;-0,0559;0,7602;0,2054;307,4524;43,2016;284,1431;0,6045;-0,0560;0,4091;141,5309;
37400;22,91916;15,0758;1,2122;0,0252;357,2824;271,3238;4,7976;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;164,2374;True;True;-0,0696;0,7416;0,1714;334,6897;131,2509;193,2225;-0,0534;0,0005;0,1139;160,1524;
37405;22,94415;15,0778;1,2129;0,0275;357,2376;271,5407;4,4325;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;164,1141;True;True;-0,0675;0,7431;0,1715;332,0114;128,3802;194,7428;0,0935;0,0694;0,0176;159,2555;
37410;22,96915;15,0790;1,2124;0,0290;357,1412;271,3125;4,2225;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;164,0818;True;True;-0,0690;0,7442;0,1719;330,9913;127,4604;196,0728;0,0049;-0,0261;-0,0336;158,2964;
37415;22,99414;15,0796;1,2130;0,0293;356,9238;271,1066;4,2643;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;164,2380;True;True;-0,0679;0,7441;0,1709;335,0424;131,5145;193,2817;0,0471;-0,0094;-0,0112;159,9151;
37420;23,01914;15,0801;1,2143;0,0285;356,5558;270,3786;4,3149;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;164,3685;True;True;-0,0679;0,7440;0,1716;332,0638;127,6522;195,6279;-0,0688;-0,0338;0,0093;158,4619;
37425;23,04414;15,0796;1,2142;0,0274;356,5874;269,9720;4,4595;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;164,4145;True;True;-0,0668;0,7438;0,1712;331,9404;128,4785;194,7274;0,1639;0,0097;-0,0418;158,8241;
37430;23,06913;15,0791;1,2136;0,0257;356,8203;268,8402;4,1894;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;164,5717;True;True;-0,0659;0,7448;0,1716;330,2760;125,8059;197,1886;-0,0904;0,0050;0,1175;158,6440;
37435;23,09413;15,0792;1,2147;0,0327;355,5237;263,8477;359,2955;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;163,7204;True;True;-0,0775;0,7462;0,1747;331,2771;129,6557;194,8307;-0,4275;0,0233;-0,0744;157,1058;
