Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
77215;202,3718;15,0383;1,1723;-0,0093;0,7233;267,1758;2,0852;True;True;0,1659;0,8324;0,0748;46,0170;26,0824;287,0305;0,0511;-0,1010;-0,0923;149,1867;True;True;-0,1511;0,7251;0,0803;340,7238;142,1113;130,1491;0,0108;-0,1875;-0,5965;-152,0012;
77220;202,3969;15,0444;1,1715;-0,0098;0,7292;267,5976;1,6614;True;True;0,1606;0,8376;0,0706;44,0600;31,8544;294,1779;-0,3563;0,3756;0,0149;148,7698;True;True;-0,1441;0,7205;0,0671;321,9581;149,3439;124,1518;0,2355;-0,2013;-0,0132;-155,2070;
77225;202,4219;15,0495;1,1715;-0,0115;0,6505;267,9789;1,4567;True;True;0,1568;0,8392;0,0704;42,6661;25,9079;292,4694;-0,0053;-0,0519;0,0673;-147,1152;True;True;-0,1485;0,7300;0,0761;328,4895;149,0196;126,2413;-0,5580;0,9411;0,8242;-152,2634;
77230;202,4469;15,0519;1,1728;-0,0132;359,8346;268,6290;1,3538;True;True;0,1548;0,8390;0,0717;45,1764;18,5792;290,3541;-0,0661;-0,0178;0,0602;-148,8452;True;True;-0,1605;0,7496;0,0887;341,3519;141,3857;128,8600;-0,0723;0,3440;0,1870;-151,8775;
77235;202,4719;15,0517;1,1747;-0,0147;358,5200;269,3211;1,6593;True;True;0,1539;0,8367;0,0716;44,8050;17,8621;289,3977;0,0672;0,0739;-0,0347;153,7772;True;True;-0,1617;0,7558;0,0911;339,1017;142,0445;123,3238;0,1178;-0,0905;-0,1004;-154,8569;
77240;202,497;15,0510;1,1762;-0,0159;357,5970;269,4997;2,2572;True;True;0,1586;0,8404;0,0712;42,9236;20,8630;291,2243;0,5167;0,1627;-0,1230;153,5558;True;True;-0,1621;0,7552;0,0900;331,9208;147,4970;119,1359;-0,1697;0,0481;0,0563;-154,0691;
77245;202,522;15,0509;1,1757;-0,0157;357,8436;269,5260;2,5999;True;True;0,1648;0,8427;0,0695;39,5401;30,3035;293,1667;-0,0235;-0,1005;0,1543;-151,2284;True;True;-0,1891;0,7711;0,0997;330,1583;152,7514;116,1508;-1,3675;1,4840;0,5154;-153,2724;
77250;202,547;15,0509;1,1749;-0,0141;358,3948;269,6495;2,7477;True;True;0,1669;0,8423;0,0724;35,1281;31,8610;290,0733;0,0202;0,2650;0,1995;-145,7980;True;True;-0,2049;0,8151;0,0938;337,1362;148,9635;112,9416;-0,7745;2,2968;-0,2053;-148,2671;
82780;202,577;15,1685;1,1521;0,0230;7,1078;266,3453;1,4414;True;True;0,1212;0,6951;-0,0413;36,0888;49,5674;0,9507;-0,0526;0,3253;-0,1295;168,9570;True;True;-0,1184;0,6851;-0,0541;320,0981;106,7015;189,6623;-0,0636;0,1145;0,0086;165,2217;
82785;202,6021;15,1721;1,1517;0,0212;7,2918;265,9603;1,6252;True;True;0,1184;0,6973;-0,0420;37,3239;48,7411;1,0756;-0,0739;0,0137;0,0056;169,1020;True;True;-0,1190;0,6842;-0,0562;319,8553;106,1237;189,1513;0,0321;-0,0427;-0,2345;164,6505;
82790;202,6271;15,1754;1,1520;0,0197;6,9503;265,7445;1,6371;True;True;0,1179;0,6975;-0,0426;38,3186;48,1227;0,4420;-0,0094;-0,0164;0,0002;168,3297;True;True;-0,1190;0,6820;-0,0595;318,0266;108,6398;186,0229;-0,0480;-0,0702;-0,1920;165,5180;
82795;202,6521;15,1776;1,1524;0,0188;6,5902;265,7031;1,7028;True;True;0,1172;0,6971;-0,0444;36,7948;45,9684;356,0403;-0,1444;-0,0120;-0,0696;169,3638;True;True;-0,1190;0,6824;-0,0613;318,6080;109,6928;183,1872;0,0609;0,1145;0,0872;166,5315;
82800;202,6771;15,1784;1,1525;0,0173;6,4274;265,6660;1,6843;True;True;0,1169;0,7002;-0,0443;36,4547;43,8684;350,3430;-0,0929;0,2943;0,0638;169,8445;True;True;-0,1205;0,6975;-0,0368;330,7339;103,9726;161,1691;0,5121;3,4627;2,9258;162,0018;
82805;202,7022;15,1790;1,1532;0,0150;6,4554;265,3139;2,1872;True;True;0,1163;0,7038;-0,0443;35,5253;42,8821;346,3994;0,0641;0,1787;0,0122;170,3029;True;True;-0,1441;0,7525;0,0352;333,4296;116,1311;122,0168;0,3421;4,7007;2,3623;-147,2359;
82810;202,7272;15,1773;1,1550;0,0136;5,5868;264,8611;2,1053;True;True;0,1180;0,7029;-0,0417;34,2330;41,5800;345,0470;0,0949;-0,2909;0,1684;-171,4411;True;True;-0,1402;0,7804;0,0442;337,8531;119,9912;114,1240;0,0337;0,2600;0,2971;-141,2015;
82815;202,7522;15,1734;1,1554;0,0137;5,5731;264,8130;1,6916;True;True;0,1212;0,6974;-0,0417;33,7816;42,0340;343,0045;0,0920;-0,1300;-0,1074;-169,3418;True;True;-0,1256;0,7726;0,0303;339,9909;125,3336;112,7126;0,6197;-0,2926;-0,5979;-138,2314;
82820;202,7772;15,1704;1,1553;0,0140;5,9848;265,0214;1,6984;True;True;0,1210;0,6932;-0,0441;34,2019;42,4871;342,8322;-0,0451;-0,1380;-0,0114;-167,5764;True;True;-0,1151;0,7746;0,0306;350,0204;122,2012;109,7718;0,4091;0,8042;0,4705;-136,1039;
82825;202,8023;15,1688;1,1561;0,0153;5,9734;265,3570;1,6965;True;True;0,1209;0,6929;-0,0438;35,2700;43,8574;348,0402;-0,0415;0,0633;-0,0012;-170,1283;True;True;-0,1021;0,8298;0,0631;0,3338;119,1833;97,9165;0,4260;0,9644;0,5040;-137,4598;
82830;202,8273;15,1686;1,1570;0,0165;5,5599;265,4310;1,5026;True;True;0,1242;0,6951;-0,0411;35,1359;41,8391;342,7176;0,1048;-0,1801;0,1175;-172,1846;True;True;-0,0897;0,8793;0,0839;6,2865;118,0626;93,1424;1,0860;3,4749;1,2485;-137,9874;
82835;202,8523;15,1718;1,1594;0,0187;4,9781;265,0515;1,5786;True;True;0,1273;0,6906;-0,0386;36,3446;43,8728;344,5261;0,0397;-0,1077;0,0747;-174,9901;True;True;-0,0746;0,9765;0,1090;13,7789;111,9156;84,2400;0,3224;1,4659;-0,0610;-139,3388;
82840;202,8773;15,1734;1,1611;0,0231;3,2358;265,4491;1,2467;True;True;0,1292;0,6918;-0,0377;34,8565;44,3135;344,4456;0,0772;0,2200;0,0375;179,5711;True;True;-0,0777;0,9937;0,1364;17,0689;104,5956;79,1547;0,1755;-0,3711;-0,0407;-141,7525;
82845;202,9024;15,1777;1,1631;0,0254;2,8778;266,4610;0,6050;True;True;0,1333;0,6911;-0,0389;35,9887;46,4123;343,2499;0,1179;-0,2091;-0,1608;179,2807;True;True;-0,0515;1,0240;0,1426;19,6776;112,6124;82,8174;3,4370;5,2653;1,2078;-144,0006;
82850;202,9274;15,1786;1,1701;0,0319;359,8460;267,1544;0,6628;True;True;0,1400;0,6863;-0,0361;33,9099;45,4463;347,0396;0,4665;-0,0369;0,3397;173,2733;True;True;-0,0456;1,2001;0,2043;18,7595;109,0851;79,1129;0,4892;6,1627;2,6392;-145,2449;
82855;202,9524;15,1748;1,1729;0,0417;357,2543;267,5199;0,3465;True;True;0,1520;0,6947;-0,0263;32,2125;48,0958;338,6520;0,5507;-0,1132;0,5433;169,8651;True;True;-0,0581;1,2245;0,2369;16,5613;98,0431;84,3758;0,0875;-0,4093;0,2485;-149,8756;
82860;202,9774;15,1713;1,1794;0,0512;356,1718;268,1854;0,9318;True;True;0,1599;0,6904;-0,0250;41,2488;59,0852;342,0880;-0,0379;0,0113;0,0713;172,4987;True;True;-0,0591;1,2377;0,2482;20,5229;93,4802;81,9058;-0,9450;2,7901;0,2084;-150,1198;
82865;203,0025;15,1688;1,1945;0,0575;350,9646;267,7745;1,2948;True;True;0,1770;0,6945;-0,0169;37,4026;55,1571;343,0896;0,7939;0,4006;0,5335;167,0779;True;True;-0,1152;1,4047;0,3606;25,6900;85,5589;86,5196;-1,9460;0,8607;-1,3215;-155,2956;
