Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
187020;459,9381;15,2767;1,2119;0,0957;359,4297;306,4590;1,4563;True;True;0,7304;1,3082;-0,2299;41,4652;120,1647;309,0490;-4,4405;-1,4936;-0,3395;-164,9287;True;True;-0,0265;0,6344;0,0509;33,3827;145,1832;227,3732;0,4461;0,2858;-0,4406;143,6588;
187025;459,9631;15,2665;1,2065;0,0876;1,2890;299,6762;2,3020;True;True;0,5513;1,1525;-0,1417;43,2304;102,9369;288,1664;-28,8717;-19,8370;1,6761;-168,4050;True;True;-0,0239;0,6311;0,0459;32,8149;134,4212;220,0836;-0,6255;-0,5117;-0,3863;145,2514;
187030;459,9882;15,2572;1,2061;0,0770;1,8079;291,4495;1,7894;True;True;0,4966;0,9551;-0,0729;12,9496;92,0193;275,7393;-4,1124;-9,0293;1,6555;-151,6845;True;True;-0,0350;0,6316;0,0426;34,3989;139,4198;222,2639;-0,4010;0,1020;-0,0007;151,9785;
187035;460,0132;15,2487;1,2064;0,0645;1,4973;282,5124;1,6374;True;True;0,3869;0,8385;-0,0335;18,3484;79,2770;297,1153;-6,4610;-1,3576;-0,7370;-147,3060;True;True;-0,0419;0,6454;0,0529;28,1820;135,5111;221,8761;-0,2732;-0,0619;0,0784;151,6385;
187040;460,0382;15,2424;1,2056;0,0560;1,8244;277,1823;2,3912;True;True;0,3261;0,7333;0,0079;34,2762;72,2886;308,1337;-1,3669;-6,2863;2,3538;-156,5311;True;True;-0,0441;0,6380;0,0539;20,6615;129,4093;216,9956;0,0275;-0,4475;0,1704;155,1884;
187045;460,0632;15,2377;1,2039;0,0442;2,3425;268,7148;1,6534;True;True;0,2753;0,7100;0,0078;41,0043;77,6745;321,5146;-2,3507;-1,1246;0,5361;-153,0613;True;True;-0,0472;0,6358;0,0520;18,9028;130,1166;217,1585;-0,3330;-0,4072;-0,2503;156,0578;
187050;460,0883;15,2364;1,2010;0,0350;2,8427;262,7281;1,1931;True;True;0,2312;0,7123;0,0006;35,8781;67,6653;327,8188;-2,2509;0,1810;-0,0874;-154,8044;True;True;-0,0578;0,6352;0,0487;10,3594;125,9574;212,4466;-0,4451;0,2636;-0,1376;159,8209;
187055;460,1133;15,2340;1,2003;0,0312;2,7795;261,4157;1,8853;True;True;0,2053;0,7021;-0,0021;39,6004;67,8578;333,1207;-0,2544;-0,7744;-0,0107;-155,8751;True;True;-0,0714;0,6551;0,0445;359,9924;125,1114;215,6117;-0,8846;1,8741;-0,7100;160,4168;
187060;460,1383;15,2299;1,2023;0,0349;1,3080;265,7141;2,1139;True;True;0,1934;0,6907;-0,0048;32,9923;64,7192;335,0054;-0,3892;-0,3504;0,0373;-158,7083;True;True;-0,0860;0,6732;0,0408;345,1411;118,5643;217,7502;0,1325;0,5488;0,2385;155,4503;
187065;460,1633;15,2282;1,1990;0,0404;3,0671;270,4277;1,7005;True;True;0,1954;0,6898;-0,0010;27,8604;65,5452;332,7818;0,2489;0,0672;0,1932;-157,6989;True;True;-0,1099;0,6799;0,0319;329,2856;105,5653;213,6213;-0,9883;0,7552;-0,4845;158,8711;
187070;460,1884;15,2291;1,1970;0,0454;4,4342;274,6454;2,0797;True;True;0,2046;0,7075;0,0068;29,5637;64,0059;322,1257;0,3469;1,5174;0,3100;-151,9294;True;True;-0,1147;0,7253;0,0114;322,7238;109,5520;202,5585;0,1144;-0,7546;0,3083;164,7907;
187075;460,2134;15,2308;1,1968;0,0496;4,1554;278,5371;2,0382;True;True;0,2129;0,7244;0,0040;32,1434;63,3099;320,6818;0,1287;-0,0259;-0,1070;-150,9025;True;True;-0,1119;0,7140;0,0149;325,6997;111,7722;198,8208;-0,0684;0,0346;-0,0098;165,2515;
187080;460,2384;15,2326;1,1964;0,0512;4,3399;280,1136;1,8477;True;True;0,2136;0,7277;-0,0028;33,1708;64,0544;323,0764;0,1162;0,0164;-0,1161;-154,1044;True;True;-0,1097;0,7313;0,0095;323,6072;120,4602;189,4302;0,1429;1,5628;-0,6580;169,3180;
187085;460,2634;15,2347;1,1956;0,0514;4,8196;280,0464;1,9942;True;True;0,2129;0,7308;-0,0062;32,7971;64,0853;322,0647;-0,0464;0,0922;-0,1137;-154,3665;True;True;-0,1068;0,7617;0,0028;323,4822;120,6811;189,7740;0,0702;1,1765;-0,2130;169,2906;
187090;460,2885;15,2349;1,1965;0,0452;4,5501;275,2864;1,7537;True;True;0,2123;0,7318;-0,0048;30,8568;64,4722;318,7229;-0,0477;0,1685;0,2015;-152,7847;True;True;-0,1140;0,7662;0,0003;323,7481;122,3182;185,2365;-0,3856;-0,0622;0,2742;168,5878;
187095;460,3135;15,2359;1,1964;0,0397;4,6555;271,2766;2,3661;True;True;0,2083;0,7413;-0,0070;33,3657;65,1099;320,2375;-0,0946;0,2378;-0,1345;-151,8013;True;True;-0,1177;0,7724;-0,0016;323,8123;125,3631;177,6801;-0,0471;0,6288;-0,3399;172,3754;
187100;460,3385;15,2362;1,1970;0,0380;4,3823;270,2917;2,5573;True;True;0,2083;0,7510;-0,0088;32,1191;64,1130;319,5691;0,0697;0,6585;-0,2752;-152,2468;True;True;-0,1186;0,7917;-0,0120;322,4408;129,5491;167,0776;-0,1096;1,0233;-0,3255;175,7741;
187105;460,3635;15,2371;1,1976;0,0389;3,9800;271,6172;2,5023;True;True;0,2075;0,7599;-0,0118;33,8481;63,9790;316,6005;-0,0403;0,1847;-0,0677;-151,4120;True;True;-0,1229;0,7920;-0,0129;322,7007;129,9710;163,6064;-0,0739;0,3168;-0,0984;175,7860;
187110;460,3885;15,2374;1,1971;0,0440;4,1576;275,7249;2,4495;True;True;0,2095;0,7645;-0,0164;33,6924;59,9904;310,7060;0,0673;0,0383;-0,3848;-150,3380;True;True;-0,1246;0,7955;-0,0173;328,5035;133,9510;159,6710;0,0133;0,0674;-0,0359;177,0406;
187115;460,4136;15,2378;1,1958;0,0472;4,7351;277,8156;2,2705;True;True;0,2084;0,7707;-0,0210;33,8627;59,4595;310,7394;-0,1801;0,0811;-0,2326;-150,6444;True;True;-0,1276;0,8022;-0,0233;326,5614;138,5327;150,3765;-0,1747;0,4016;-0,6226;-174,8647;
187120;460,4386;15,2381;1,1950;0,0495;5,1455;280,0215;2,5139;True;True;0,2055;0,7724;-0,0199;33,5437;60,3696;311,9554;0,0196;0,0297;0,0771;-150,6866;True;True;-0,1249;0,8195;-0,0349;319,7480;135,0287;153,1598;-0,1185;-0,2365;0,0737;-172,0350;
187125;460,4636;15,2384;1,1947;0,0518;5,1631;282,4353;2,8204;True;True;0,2078;0,7751;-0,0181;32,5676;59,5530;309,1556;0,2898;-0,0386;-0,0286;-150,8949;True;True;-0,1257;0,8123;-0,0345;315,6347;136,7000;150,2781;-0,0318;-0,3592;-0,0336;170,2450;
187130;460,4886;15,2387;1,1942;0,0539;5,5774;284,9308;2,6948;True;True;0,2173;0,7850;-0,0126;31,7205;62,3350;302,7154;0,3572;0,0740;0,1515;-147,6968;True;True;-0,1263;0,8118;-0,0354;314,2245;137,7157;152,4856;-0,0696;-0,0971;0,0377;169,8723;
187135;460,5137;15,2390;1,1933;0,0542;5,9365;286,8337;2,8632;True;True;0,2300;0,7956;-0,0059;33,0503;63,8879;296,0011;0,0976;0,5491;0,4236;-140,7703;True;True;-0,1292;0,8031;-0,0314;316,4422;139,0262;149,4127;-0,0058;-0,2288;0,1130;-170,1540;
187140;460,5387;15,2389;1,1945;0,0510;5,7167;287,2545;3,4186;True;True;0,2249;0,8179;-0,0074;31,6052;69,7971;295,2724;-0,4037;0,3881;0,2783;-139,3024;True;True;-0,1255;0,8047;-0,0310;316,6898;142,0100;144,6080;0,2401;0,0302;0,1823;-168,2725;
187145;460,5637;15,2390;1,1963;0,0468;4,9639;286,8464;3,8573;True;True;0,2111;0,8206;0,0082;26,5038;68,5161;293,3419;-0,7273;-0,2093;0,3870;-137,6695;True;True;-0,1004;0,7990;-0,0117;322,4621;142,3317;136,4969;1,5334;0,1517;1,2462;-166,1178;
187150;460,5887;15,2384;1,1993;0,0395;3,9162;285,1880;3,8335;True;True;0,1951;0,8138;0,0048;21,4329;63,1804;297,6242;-1,7904;-1,2275;-0,5945;-139,8393;True;True;-0,0902;0,8634;0,0267;330,5494;151,5455;123,8073;-2,9703;3,0462;1,7380;-157,2454;
187155;460,6138;15,2368;1,2026;0,0285;2,7360;281,7583;4,5323;True;True;0,1759;0,7822;-0,0195;19,9729;56,6710;303,1064;-0,3254;-0,3693;-1,3284;-140,8350;True;True;-0,0732;0,9784;0,1065;340,4941;147,9150;117,0255;-0,1155;3,3210;3,9644;-152,9986;
187160;460,6388;15,2342;1,2070;0,0156;1,2600;277,2784;4,9138;True;True;0,1832;0,7503;-0,0277;23,0002;55,0082;311,6865;1,0388;-1,0883;0,3593;-144,6133;True;True;-0,0528;1,0717;0,1640;344,1019;141,1222;115,6069;3,7215;3,9041;2,3505;-150,3800;
187165;460,6638;15,2311;1,2124;-0,0026;359,0092;270,9807;4,9917;True;True;0,1905;0,7631;-0,0468;25,2178;57,0784;313,0430;0,2212;0,5440;-0,4292;-147,6213;True;True;-0,0422;1,1467;0,2837;345,7202;137,1432;116,0460;0,9783;3,5520;6,1037;-152,3350;
187170;460,6888;15,2295;1,2172;-0,0132;358,6877;264,1511;6,6276;True;True;0,2039;0,7775;-0,0529;24,0689;58,4063;313,1035;0,2960;0,8736;-0,2510;-151,7982;True;True;-0,0844;1,2619;0,4001;358,1125;116,2178;118,3327;-3,0227;2,8790;4,8840;-151,7421;
187175;460,7139;15,2281;1,2147;-0,0086;359,1431;261,7002;5,3138;True;True;0,2293;0,7899;-0,0617;22,1914;59,2980;312,6477;1,3232;0,8434;-0,7950;-163,9959;True;True;-0,1608;1,2476;0,3667;336,1210;103,9875;146,9321;-3,6516;-1,4091;-5,2163;-170,1665;
187180;460,7389;15,2253;1,2113;0,0021;359,5132;265,1438;3,2626;True;True;0,2331;0,7759;-0,0765;24,9330;61,6884;309,5142;-0,2880;-1,0697;-0,2712;-162,8209;True;True;-0,1463;1,1173;0,1526;336,2097;120,5993;112,9543;0,8915;-12,4486;-9,4245;163,3014;
187185;460,7639;15,2242;1,2094;0,0156;359,7496;274,2823;1,8161;True;True;0,2171;0,7595;-0,0606;34,8560;64,1529;311,5163;-0,6779;-0,7884;0,9353;-158,7264;True;True;-0,1410;0,9674;0,0354;357,5420;139,0572;75,5027;0,9731;-4,9372;-8,6890;-125,3569;
187190;460,7889;15,2261;1,2060;0,0258;0,6321;282,1270;1,1819;True;True;0,2124;0,7536;-0,0542;28,9286;62,5489;319,8771;-0,1113;0,2186;-0,1577;-152,0478;True;True;-0,1351;0,8497;-0,0203;353,0323;152,6845;64,6049;0,0550;-2,9037;1,4256;-113,4496;
187195;460,814;15,2295;1,2031;0,0301;1,7065;284,7905;0,6614;True;True;0,1931;0,7508;-0,0466;28,1641;58,1163;317,3827;-0,9252;-0,2659;-0,1077;-149,7658;True;True;-0,1235;0,8502;0,0189;0,7751;141,9389;71,2089;1,0215;1,2585;0,2564;-102,9593;
187200;460,839;15,2328;1,2018;0,0322;1,4964;285,6250;0,5017;True;True;0,1740;0,7460;-0,0490;31,5693;59,5695;315,1175;-0,5150;-0,2909;-0,3667;-147,4242;True;True;-0,1698;0,8013;-0,0335;339,5489;143,6042;96,9369;-0,8528;0,2413;0,8771;-120,9992;
187205;460,864;15,2349;1,2006;0,0322;1,9147;284,7267;0,7673;True;True;0,1634;0,7370;-0,0607;28,1206;59,7059;314,7232;-0,2369;0,4213;-0,0873;-148,2599;True;True;-0,1460;0,8698;-0,0192;330,0195;137,1195;105,2741;1,0139;2,1823;0,4712;-136,2143;
187210;460,889;15,2360;1,2006;0,0310;1,5308;282,6974;0,5950;True;True;0,1614;0,7413;-0,0570;28,8419;55,3350;314,4186;0,0790;-0,0673;0,1032;-150,1525;True;True;-0,1430;0,8738;-0,0073;327,7208;148,4668;98,2210;0,0284;-0,0382;0,2220;-136,6771;
187215;460,9141;15,2351;1,2013;0,0262;1,4409;278,1005;0,9885;True;True;0,1707;0,7419;-0,0569;30,0955;54,8232;312,5923;0,5362;0,0999;0,0382;-148,2362;True;True;-0,1439;0,8750;-0,0068;329,6197;146,0932;99,9422;-0,0807;0,0534;-0,0708;-135,3951;
187220;460,9391;15,2334;1,2006;0,0195;1,8659;271,5100;1,1334;True;True;0,1744;0,7417;-0,0557;29,7679;54,5336;312,4097;-0,0201;0,0050;0,0169;-147,2463;True;True;-0,1503;0,8792;-0,0079;332,4745;142,3937;100,5893;-0,1982;0,2360;-0,0219;-135,4341;
187225;460,9641;15,2318;1,2010;0,0157;2,3018;268,2698;2,0809;True;True;0,1780;0,7371;-0,0571;30,0913;56,1069;315,5036;0,3998;-0,4719;-0,0722;-146,2877;True;True;-0,1550;0,8794;0,0023;332,4617;149,4730;92,2043;-1,5119;0,0615;0,6903;-132,8397;
187230;460,9891;15,2309;1,2015;0,0132;2,2641;266,8507;2,1594;True;True;0,1768;0,7324;-0,0553;32,3271;56,5311;314,5506;-0,0149;0,0751;-0,0114;-144,6673;True;True;-0,1636;0,8918;-0,0065;332,5328;154,6157;96,5044;0,1468;-0,2247;-0,0845;-135,0651;
187235;461,0142;15,2326;1,2023;0,0096;1,9917;263,9219;1,6389;True;True;0,1799;0,7345;-0,0537;34,1449;52,5036;312,9043;0,2744;0,0946;0,0981;-143,6379;True;True;-0,1624;0,8920;-0,0083;336,2005;151,1211;96,7322;0,0954;0,0859;-0,1722;-134,5253;
187240;461,0392;15,2353;1,2011;0,0058;2,7020;259,8082;1,3848;True;True;0,1805;0,7355;-0,0539;34,6047;53,0153;313,3179;0,0006;-0,0169;-0,0030;-143,0358;True;True;-0,1627;0,8973;-0,0118;338,0898;149,7533;96,9245;-0,1087;0,2425;-0,1443;-133,6044;
187245;461,0642;15,2369;1,2015;0,0060;2,4837;260,2921;1,5622;True;True;0,1803;0,7351;-0,0547;34,8178;55,7605;316,1159;-0,0863;-0,0274;-0,0877;-143,2126;True;True;-0,1653;0,8993;-0,0125;338,0148;149,7932;96,6151;-0,0764;0,0286;-0,0335;-133,6971;
187250;461,0892;15,2378;1,2032;0,0144;1,8373;266,2458;1,5900;True;True;0,1789;0,7348;-0,0555;34,2927;56,4130;316,0103;-0,0218;-0,0023;0,0017;-143,5936;True;True;-0,1648;0,9022;-0,0156;335,0436;153,7748;94,9658;0,0421;0,1363;-0,1051;-134,4048;
187255;461,1143;15,2390;1,2032;0,0207;2,0506;270,1432;0,9931;True;True;0,1796;0,7343;-0,0544;34,1134;54,8943;314,0586;0,0366;-0,0649;0,0528;-144,0390;True;True;-0,1641;0,9045;-0,0163;338,2001;148,9507;97,5034;0,1039;-0,0778;0,0265;-135,0421;
187260;461,1393;15,2403;1,2010;0,0305;3,1342;276,3555;0,1271;True;True;0,1820;0,7334;-0,0524;31,2995;54,0333;310,7791;0,0623;0,0717;0,0280;-143,4241;True;True;-0,1614;0,8975;-0,0093;336,5954;152,3118;91,9430;0,0202;-0,1936;0,3804;-133,2295;
187265;461,1643;15,2406;1,2015;0,0381;3,0941;281,0998;0,2562;True;True;0,1830;0,7348;-0,0502;28,3768;55,7751;309,3368;-0,0408;-0,0782;-0,0205;-142,1383;True;True;-0,1667;0,9050;-0,0128;339,5800;149,2453;96,0261;-0,4701;0,7011;-0,8367;-131,2286;
187270;461,1893;15,2413;1,2000;0,0431;3,9176;282,7417;359,5107;True;True;0,1823;0,7350;-0,0520;28,4062;58,3270;309,8683;0,0390;0,0508;-0,0648;-142,6100;True;True;-0,1666;0,9061;-0,0186;338,9467;147,5773;100,6462;0,0746;-0,0079;-0,0128;-136,4799;
187275;461,2144;15,2415;1,1993;0,0423;4,3943;280,5208;358,9889;True;True;0,1828;0,7395;-0,0542;29,7302;61,5209;313,6266;0,0292;0,1759;0,0517;-144,9164;True;True;-0,1613;0,9045;-0,0172;335,8519;152,7632;98,1413;0,1662;-0,1546;-0,0314;-136,3609;
187280;461,2394;15,2409;1,2002;0,0373;3,7991;275,9083;359,0958;True;True;0,1836;0,7412;-0,0537;29,7154;60,3959;312,7207;0,0734;-0,0422;-0,0020;-144,2637;True;True;-0,1599;0,9044;-0,0158;340,3471;149,4381;96,6755;0,0426;0,0094;-0,0182;-135,1189;
187285;461,2644;15,2419;1,2006;0,0330;4,0684;272,8126;359,2657;True;True;0,1866;0,7403;-0,0537;31,6136;56,9347;311,8297;0,1255;-0,0923;0,1124;-144,5053;True;True;-0,1594;0,9096;-0,0181;340,8607;145,8636;98,5367;0,0821;0,3584;-0,0582;-134,0554;
187290;461,2894;15,2421;1,2009;0,0269;3,6016;269,0838;359,5074;True;True;0,1872;0,7381;-0,0506;31,4221;55,5641;310,1121;0,0690;-0,0722;0,0203;-143,1644;True;True;-0,1569;0,9087;-0,0172;339,8223;148,8273;98,2344;0,4710;-0,1824;0,4182;-135,3764;
187295;461,3145;15,2430;1,2017;0,0177;3,3790;263,0811;359,5445;True;True;0,1904;0,7421;-0,0527;32,1870;56,6670;313,3510;0,2504;0,3858;-0,0850;-142,3843;True;True;-0,1559;0,9040;-0,0143;340,9971;151,2811;92,9103;-0,5499;-0,2693;-0,1604;-130,4874;
187300;461,3395;15,2448;1,2012;0,0058;3,8284;256,0363;0,4966;True;True;0,1902;0,7450;-0,0561;30,2224;57,3703;312,6277;-0,0768;-0,0310;-0,0078;-142,1769;True;True;-0,1654;0,9156;-0,0219;344,7261;149,3467;94,5487;-0,4702;0,7724;-0,7787;-130,8507;
187305;461,3645;15,2493;1,2013;-0,0064;3,3072;248,3669;1,3091;True;True;0,1862;0,7441;-0,0560;28,9712;58,3903;313,0732;-0,1864;0,1133;-0,0698;-139,5165;True;True;-0,1917;0,9217;-0,0307;349,0379;141,2707;87,3618;-1,3560;-1,5396;0,7739;-128,5937;
187310;461,3895;15,2586;1,2035;-0,0178;4,3771;243,9209;1,3487;True;True;0,1786;0,7405;-0,0592;34,6658;56,9559;311,6577;0,1149;-0,2816;-0,2111;-140,0575;True;True;-0,2726;0,9691;-0,0126;346,9489;112,5553;75,1526;-4,7976;5,3708;1,3317;-113,4764;
187315;461,4146;15,2694;1,2023;-0,0246;4,3067;241,2703;1,8970;True;True;0,1893;0,7515;-0,0577;37,8804;52,8102;311,2217;0,4573;0,3944;-0,2477;-154,7544;True;True;-0,3942;1,0897;0,0807;330,6457;78,2933;96,9299;-5,8509;2,0470;8,4899;-135,2182;
187320;461,4396;15,2797;1,2027;-0,0319;4,3965;239,8292;2,0996;True;True;0,1978;0,7679;-0,0572;26,9130;48,6876;299,9860;-0,1505;0,0116;-0,1213;-160,1243;True;True;-0,4778;1,0465;0,1983;313,4293;68,0500;112,1641;1,2412;-1,6002;-0,1251;-133,9822;
187325;461,4646;15,2772;1,2052;-0,0345;4,3339;241,1529;2,5741;True;True;0,1983;0,7656;-0,0598;31,2952;47,6848;300,9869;0,1157;-0,0801;-0,1527;-157,7057;True;True;-0,5389;0,9956;0,2274;307,4738;44,9005;155,2061;-0,8958;-1,6893;1,2566;-136,3944;
187330;461,4896;15,2692;1,2027;-0,0287;3,9472;247,4908;2,3718;True;True;0,1995;0,7770;-0,0608;29,6852;47,9944;301,9391;-0,2381;0,5647;0,1602;-160,9964;True;True;-0,4264;1,0114;0,1476;308,2351;62,2120;152,2899;6,0570;0,5619;-3,6481;-151,4092;
187335;461,5146;15,2630;1,2022;-0,0170;5,2780;258,6332;1,6052;True;True;0,1477;0,8443;-0,0312;29,3638;40,1655;288,9000;-5,9071;8,1680;1,8411;-153,4886;True;True;-0,1909;0,9635;-0,0244;322,6886;101,9601;86,1943;1,8860;-4,6524;1,3709;-126,8268;
187340;461,5397;15,2619;1,2003;-0,0020;7,0755;267,1683;1,7022;True;True;0,0632;1,0039;0,0049;49,8889;0,6893;279,9187;-1,1971;4,8092;2,3010;-152,8624;True;True;-0,0690;1,0012;-0,0416;330,2231;130,0606;88,2303;2,9250;3,4263;-1,8554;-124,4331;
187345;461,5647;15,2605;1,2017;0,0073;7,1490;270,9908;0,8451;True;True;0,0202;1,0192;0,1536;53,5552;307,3891;262,6127;-0,8008;-1,3094;7,4852;167,3529;True;True;-0,0802;0,9912;0,0681;306,2883;230,7165;62,3473;-0,1695;-1,4297;5,4337;170,2590;
187350;461,5897;15,2563;1,2021;0,0107;6,5425;273,5956;0,8371;True;True;0,1275;1,0067;0,1626;19,6357;269,6701;219,2448;7,5739;-2,1620;-3,0964;-168,0163;True;True;-0,2198;0,9999;0,1161;345,9744;257,4884;29,9418;-5,4288;-0,5110;-0,5648;174,1413;
187355;461,6147;15,2493;1,2028;0,0124;5,6778;274,2733;1,5824;True;True;0,2838;0,9081;0,0783;346,1534;293,2670;199,5502;3,8968;-3,8066;-5,5547;164,6399;True;True;-0,2814;0,9599;0,0198;15,1080;225,9078;15,8719;-2,4250;-2,2144;-10,8605;152,4777;
