Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
195440;467,5956;15,1369;1,1892;0,0102;359,0579;282,7334;2,1140;True;True;0,2610;1,0020;0,0835;12,8126;63,2961;264,4557;-0,1838;-0,0773;0,1087;-137,9979;True;True;-0,2254;1,0095;0,1699;350,0990;121,5542;91,5082;-0,1032;0,4483;-0,5648;-141,4684;
195445;467,6206;15,1369;1,1897;0,0076;359,1458;281,1075;2,2417;True;True;0,2539;1,0027;0,0852;11,1279;63,5673;264,2894;-0,3090;0,0638;0,1268;-138,2350;True;True;-0,2278;1,0108;0,1690;350,9166;118,0563;91,6456;-0,0208;0,0285;0,0480;-142,8591;
195450;467,6456;15,1367;1,1898;0,0039;358,6765;279,4530;2,4640;True;True;0,2493;1,0015;0,0890;9,9399;63,9685;264,5956;-0,2082;-0,0499;0,1666;-138,3181;True;True;-0,2297;1,0090;0,1682;350,0728;120,3165;92,3787;-0,0115;-0,0204;-0,0640;-143,1549;
195455;467,6707;15,1364;1,1901;-0,0030;358,5948;275,8541;2,8761;True;True;0,2397;1,0033;0,0974;10,6249;62,1791;263,5118;-0,4615;0,1862;0,4115;-137,2449;True;True;-0,2383;1,0070;0,1641;348,7910;119,8929;93,5004;-0,9362;0,0589;-0,1207;-143,1839;
195460;467,6957;15,1375;1,1902;-0,0109;358,6172;271,9257;3,2101;True;True;0,2337;1,0016;0,1046;13,9473;64,6009;264,1660;-0,5403;-0,0404;0,2593;-136,5630;True;True;-0,2404;1,0116;0,1641;352,7860;118,7658;91,9862;-0,1818;0,2041;0,0369;-142,7409;
195465;467,7207;15,1386;1,1905;-0,0184;358,2595;268,0435;3,1388;True;True;0,2041;1,0116;0,1341;13,3431;64,1058;264,0172;-2,4119;2,0621;1,4255;-135,4055;True;True;-0,2631;1,0104;0,1554;352,9672;119,7281;90,3591;-1,8143;-0,2395;-0,7316;-141,1456;
195470;467,7457;15,1401;1,1917;-0,0239;358,6408;265,7196;2,8080;True;True;0,1229;1,0625;0,1936;10,1861;50,0859;266,0484;-1,5492;-0,2179;2,5512;-136,9792;True;True;-0,2922;1,0241;0,1311;355,2433;117,3284;91,4630;-0,3797;0,3780;-0,4790;-141,1847;
195475;467,7708;15,1417;1,1930;-0,0289;358,6262;263,5452;3,2345;True;True;0,0216;1,0920;0,2588;4,6199;43,7986;278,1385;-2,5125;-0,7187;4,0793;-142,8770;True;True;-0,2980;1,0213;0,1228;359,1649;115,4815;87,4206;-0,3124;-0,2736;-0,1358;-136,5437;
195480;467,7958;15,1450;1,1923;-0,0353;358,6133;260,7881;3,1830;True;True;-0,0128;1,0755;0,2313;1,1407;39,6998;292,8173;0,6883;-0,4128;-2,1006;-149,5357;True;True;-0,3042;1,0197;0,1167;358,0969;112,6816;88,6066;0,0018;0,0780;-0,0045;-134,7522;
195485;467,8208;15,1488;1,1906;-0,0365;359,0172;260,8452;3,4088;True;True;0,0365;1,0560;0,2319;0,3978;39,2183;297,7406;1,4397;0,2053;3,1245;-160,8799;True;True;-0,3116;1,0203;0,1116;356,5314;111,8357;90,3129;-0,5104;0,0477;-0,5728;-135,2093;
195490;467,8458;15,1523;1,1918;-0,0353;358,4981;261,0953;3,4998;True;True;0,0370;1,0698;0,2822;11,7502;48,7667;290,2968;-0,2519;0,5893;-0,7565;-148,2240;True;True;-0,3129;1,0203;0,1059;355,7909;112,4260;92,4492;-0,0075;-0,0154;0,0150;-138,0675;
195495;467,8708;15,1542;1,1919;-0,0346;358,3783;261,5724;3,6903;True;True;0,0223;1,0640;0,2580;9,4719;56,3678;301,5761;-0,7220;-0,5937;-1,1334;-150,1200;True;True;-0,3109;1,0217;0,1072;357,5324;112,3185;90,7076;0,2683;0,1053;0,1269;-138,0344;
195500;467,8959;15,1547;1,1907;-0,0291;358,5751;265,1672;3,0981;True;True;0,0516;1,0468;0,2283;8,3955;58,0004;302,2850;2,1059;-0,5715;-1,4211;-151,3656;True;True;-0,3097;1,0208;0,1077;356,9958;113,5587;91,3919;0,0129;-0,0151;-0,0280;-138,6293;
195505;467,9209;15,1554;1,1892;-0,0221;359,0518;270,1383;3,1508;True;True;0,1407;1,0219;0,2182;10,1732;58,9293;295,8549;3,1169;-0,8958;-0,2090;-149,9390;True;True;-0,2927;1,0081;0,1124;356,7859;113,3667;93,4304;1,2891;-1,2547;0,4254;-140,8848;
195510;467,9459;15,1564;1,1887;-0,0150;359,0151;273,1073;3,1563;True;True;0,1885;1,0200;0,1862;16,1779;74,7399;299,4922;1,6614;0,1649;-0,6037;-148,8995;True;True;-0,2705;1,0123;0,1331;354,5194;116,1918;95,6269;0,6545;0,0669;0,7820;-144,7314;
195515;467,9709;15,1559;1,1886;-0,0078;359,0200;276,7030;2,8769;True;True;0,2157;1,0102;0,1693;17,8831;75,3942;297,8554;0,5235;-0,4616;-0,9788;-149,3793;True;True;-0,2558;1,0090;0,1409;353,3585;118,9346;97,4638;0,1336;-0,3551;0,1852;-146,2939;
195520;467,996;15,1553;1,1877;-0,0021;359,4500;279,4792;2,4418;True;True;0,2280;1,0042;0,1496;17,9677;81,0556;296,9528;0,4722;-0,4369;-0,2451;-147,7667;True;True;-0,2462;1,0065;0,1505;350,4542;122,3110;96,2636;0,2245;-0,0451;0,1933;-147,2848;
195525;468,021;15,1541;1,1875;0,0000;359,4533;280,2546;2,3922;True;True;0,2469;1,0018;0,1231;22,3154;82,3033;299,4174;0,3692;-0,3396;-1,5420;-148,0952;True;True;-0,2377;1,0056;0,1552;349,6276;122,5646;97,2733;0,1148;0,1397;0,1303;-146,9294;
195530;468,046;15,1530;1,1881;0,0027;359,0316;281,8872;2,4704;True;True;0,2643;0,9967;0,1146;19,2196;86,9526;292,5845;0,7332;-0,0065;-0,5109;-145,5463;True;True;-0,2352;1,0065;0,1556;350,6335;123,3657;97,8404;0,0596;-0,0129;0,0032;-148,0870;
195535;468,071;15,1520;1,1880;0,0046;358,9874;283,3481;2,7042;True;True;0,2864;0,9996;0,0749;26,6838;88,0038;295,2087;0,5556;0,2767;-1,4690;-146,4814;True;True;-0,2286;1,0054;0,1596;349,8274;123,3367;98,8567;0,7987;-0,0269;0,4667;-149,4174;
195540;468,0961;15,1508;1,1879;0,0049;358,8666;283,2962;2,7871;True;True;0,3089;0,9985;0,0663;23,8988;80,4560;284,6803;-0,0935;-0,6107;-0,5495;-145,6267;True;True;-0,2146;1,0032;0,1698;350,6323;124,8141;98,6322;0,1646;-0,1640;0,2679;-150,3752;
195545;468,1211;15,1488;1,1874;0,0010;358,8554;279,7541;2,8117;True;True;0,3108;1,0023;0,0711;29,9138;86,8209;289,0060;-0,0867;0,4922;-0,1624;-143,6064;True;True;-0,2192;1,0052;0,1704;352,2359;124,1713;97,7753;-0,6558;0,4630;-0,4766;-148,2355;
195550;468,1461;15,1470;1,1873;-0,0035;358,9279;276,5705;2,7800;True;True;0,2910;1,0095;0,0849;31,2882;85,1724;291,8320;-1,3537;-0,0064;1,0989;-143,6877;True;True;-0,2459;1,0097;0,1549;354,7495;120,5856;99,7717;-1,0818;0,7098;-0,5067;-149,1191;
195555;468,1711;15,1458;1,1888;-0,0087;357,9739;273,7603;2,9339;True;True;0,2366;1,0128;0,1277;25,7360;72,6996;283,6707;-3,4549;-0,0890;0,8872;-144,0851;True;True;-0,2570;1,0098;0,1483;353,2309;119,3969;97,6584;-0,1483;-0,0173;-0,2273;-149,7259;
195560;468,1962;15,1448;1,1902;-0,0147;357,6546;271,1766;2,8582;True;True;0,2104;1,0169;0,1532;24,3456;62,7630;282,6426;-1,2168;1,1818;-1,2114;-144,0233;True;True;-0,2532;1,0106;0,1520;352,8152;119,5723;95,9467;-0,0756;-0,0248;0,0153;-146,9207;
195565;468,2212;15,1443;1,1917;-0,0229;356,9380;269,8310;3,1794;True;True;0,1621;1,0245;0,1733;16,1783;69,6918;283,7612;-2,3332;1,5429;5,0891;-144,4204;True;True;-0,2606;1,0156;0,1530;351,1825;119,9413;96,6234;-0,5948;0,6777;0,1561;-146,8204;
195570;468,2462;15,1452;1,1938;-0,0353;356,6934;267,3372;3,2726;True;True;0,1307;1,0364;0,2053;23,4863;52,3257;284,2828;-1,9000;0,1745;0,4337;-145,4443;True;True;-0,2789;1,0308;0,1601;352,8070;119,4995;96,6732;-0,5773;0,6052;0,3539;-146,3795;
195575;468,2712;15,1466;1,1954;-0,0483;356,0471;265,3264;3,6287;True;True;0,0797;1,0447;0,2426;20,7602;52,8557;284,2950;-2,8469;0,2593;1,1541;-144,2917;True;True;-0,3043;1,0346;0,1887;352,3571;115,1584;98,7636;-1,1056;0,5622;1,2214;-145,4603;
195580;468,2963;15,1485;1,1962;-0,0665;355,7407;262,9706;4,2380;True;True;0,0277;1,0612;0,2401;23,3797;47,5150;283,1999;-1,0273;0,2183;0,2079;-142,0369;True;True;-0,3418;1,0496;0,2026;344,3748;122,2102;102,0848;-0,9505;0,2689;-0,8683;-146,9192;
195585;468,3213;15,1517;1,1979;-0,0845;355,0842;261,4514;4,6862;True;True;-0,0149;1,0761;0,2680;24,3072;37,9214;281,5223;-1,4234;0,8564;0,6934;-141,0762;True;True;-0,3621;1,0731;0,2176;339,2650;124,5162;104,2908;-1,4879;1,2411;1,7736;-150,5278;
195590;468,3463;15,1546;1,1989;-0,0997;354,1615;260,2370;4,5237;True;True;-0,0572;1,0966;0,2831;32,9567;39,9379;281,1494;-2,1469;0,8286;0,9220;-138,9226;True;True;-0,3764;1,0951;0,2412;337,7152;122,9764;107,0710;-0,4599;0,8957;0,8733;-152,3368;
195595;468,3713;15,1565;1,2001;-0,1167;352,7462;258,5253;5,3155;True;True;-0,0881;1,1163;0,3235;32,6200;40,1779;280,9535;-0,6797;0,1332;0,4453;-138,1970;True;True;-0,3985;1,1129;0,2563;334,6609;124,8465;107,8138;-0,0992;0,3206;-0,0710;-155,9894;
195600;468,3964;15,1556;1,2014;-0,1302;351,6286;256,3568;5,6813;True;True;-0,1341;1,1391;0,3314;36,4577;35,1378;284,9475;-3,2775;1,8919;0,1054;-140,1888;True;True;-0,4286;1,1284;0,2655;328,5428;127,8343;105,8969;-2,2197;1,5309;1,0989;-157,3382;
195605;468,4214;15,1470;1,2099;-0,1467;347,6725;251,3857;5,7388;True;True;-0,2141;1,1862;0,3594;33,0626;43,9074;295,2585;-2,7540;0,9596;2,4348;-141,2543;True;True;-0,4848;1,1706;0,2918;323,6462;122,2613;108,3076;-1,7823;0,9773;-0,0374;-160,1086;
195610;468,4464;15,1310;1,2229;-0,1605;342,1934;246,3815;8,7714;True;True;-0,3448;1,3024;0,3558;10,8828;47,1604;312,9360;-7,2883;8,0809;-1,4995;-151,4560;True;True;-0,5716;1,2454;0,2796;322,1753;110,4242;114,6786;-4,4361;4,2604;-0,8793;-165,4391;
195615;468,4714;15,1115;1,2323;-0,1701;341,9714;240,2971;8,4218;True;True;-0,4421;1,3429;0,3316;339,7910;42,6442;313,3704;-0,9015;0,3803;-1,6955;-167,6739;True;True;-0,6312;1,2780;0,2437;305,8779;119,3959;109,2320;1,2128;0,0036;-1,3585;-174,5636;
195620;468,4965;15,0964;1,2318;-0,1804;343,4448;234,9629;8,4317;True;True;-0,4493;1,3136;0,2409;1,7656;7,1379;317,5685;1,3263;1,1581;-1,3797;178,6772;True;True;-0,6169;1,3075;0,2186;311,8261;163,4274;80,1808;3,6500;2,0540;-0,9295;173,8079;
195625;468,5215;15,0908;1,2313;-0,1820;344,8341;229,6108;7,7231;True;True;-0,4701;1,2726;0,2740;354,2801;356,5792;284,7219;0,8194;-1,5581;1,5925;-159,0217;True;True;-0,5615;1,3025;0,2562;324,1564;135,3258;79,2426;-0,2162;-1,0984;0,1727;-167,4613;
195630;468,5465;15,0934;1,2296;-0,1734;346,4523;228,9935;7,9023;True;True;-0,3832;1,2115;0,2887;1,3557;349,7624;285,3442;3,3906;-1,4431;-1,5218;-141,3795;True;True;-0,5581;1,1920;0,2364;317,2795;151,7157;63,1534;0,6233;-0,1797;-0,7062;-158,5661;
195635;468,5715;15,1003;1,2259;-0,1620;347,1193;231,2498;7,9183;True;True;-0,3260;1,1939;0,2869;23,6768;333,2324;279,9426;2,1403;-0,2459;-0,2341;-147,1205;True;True;-0,5399;1,1580;0,2207;326,1477;171,4888;52,4292;-0,7783;-0,9392;0,3713;-153,6005;
195640;468,5966;15,1070;1,2251;-0,1488;348,2310;232,7186;7,1274;True;True;-0,2790;1,1730;0,2927;27,8666;331,0548;280,0975;0,9873;-0,7200;-0,1526;150,1231;True;True;-0,5251;1,1420;0,2236;331,7535;181,7729;50,3323;1,5558;0,1583;0,1014;-155,6187;
195645;468,6216;15,1098;1,2255;-0,1315;348,5562;236,7747;5,3168;True;True;-0,2233;1,1533;0,2892;31,1485;335,3304;277,6652;3,6365;-1,0299;-0,5826;149,6592;True;True;-0,4745;1,1317;0,2224;342,0068;192,1325;51,3138;2,0970;-1,1410;-0,7524;-154,1214;
195650;468,6466;15,1099;1,2231;-0,1131;350,0424;243,7214;3,3782;True;True;-0,1547;1,1210;0,2823;33,0761;329,4130;269,2523;3,6757;-2,1225;0,3732;149,4980;True;True;-0,4112;1,1102;0,1923;344,7929;203,3715;50,9149;3,7164;-1,6933;-1,0886;-153,2559;
195655;468,6716;15,1120;1,2208;-0,0936;351,0135;250,0771;2,4838;True;True;-0,1020;1,1002;0,2916;34,3372;332,7880;263,7337;1,3792;-0,6649;0,7174;146,5094;True;True;-0,3925;1,0925;0,2016;345,1536;212,3981;47,1811;0,5784;-0,8155;0,5193;-153,2777;
195660;468,6967;15,1133;1,2184;-0,0763;351,8269;256,5930;2,5748;True;True;-0,0506;1,0828;0,2957;38,0135;330,2833;257,6645;2,6773;-0,9337;0,1732;146,5119;True;True;-0,3499;1,0703;0,2188;343,5350;214,9794;48,3942;1,9633;-1,2152;0,7562;-154,2749;
195665;468,7217;15,1135;1,2180;-0,0611;351,1774;262,3137;2,1932;True;True;-0,0119;1,0634;0,2896;38,2703;335,8339;256,8763;0,7984;-0,3753;-0,9147;146,2422;True;True;-0,3179;1,0528;0,2224;341,0443;215,3866;51,0347;0,6157;-0,6274;0,6109;-152,2421;
195670;468,7467;15,1134;1,2178;-0,0511;351,3701;265,9944;2,2413;True;True;0,0316;1,0459;0,2747;42,8257;339,3748;261,1688;1,6545;-0,7936;-0,3036;145,9265;True;True;-0,2818;1,0463;0,2233;339,4492;211,3082;53,5464;1,4722;0,1098;0,5982;-149,0982;
195675;468,7717;15,1132;1,2158;-0,0443;352,2516;267,5237;2,8870;True;True;0,0582;1,0412;0,2657;45,8233;334,2773;254,9290;0,2176;0,0187;-0,2365;148,5956;True;True;-0,2684;1,0526;0,2388;336,8764;219,8030;52,8227;0,3574;-0,0998;0,3179;-150,6541;
195680;468,7968;15,1137;1,2141;-0,0427;353,4615;264,6474;2,4127;True;True;0,0769;1,0442;0,2725;43,1881;344,8478;260,8998;0,3930;0,1491;0,3571;148,0467;True;True;-0,2598;1,0584;0,2390;325,4731;206,2104;65,5764;-0,0190;0,7813;-0,3046;-154,0540;
195685;468,8218;15,1145;1,2135;-0,0440;353,9722;261,8638;2,7198;True;True;0,0772;1,0496;0,2638;43,7500;348,1040;264,2668;-0,4974;0,5672;-0,6352;148,8481;True;True;-0,2595;1,0626;0,2308;326,6714;198,6252;86,9950;0,3437;-0,0218;-0,2278;-161,2487;
195690;468,8468;15,1147;1,2128;-0,0412;354,2156;263,3483;2,7561;True;True;0,0702;1,0538;0,2594;42,7497;349,4971;265,7526;-0,1776;0,1367;-0,1829;148,6346;True;True;-0,2552;1,0647;0,2330;328,8593;197,9539;85,4944;0,0502;-0,0249;-0,0218;-160,3727;
195695;468,8718;15,1141;1,2120;-0,0380;354,7905;266,4414;2,5855;True;True;0,0719;1,0554;0,2584;41,0712;355,4392;267,1856;0,3664;0,1129;-0,2719;-147,1145;True;True;-0,2530;1,0621;0,2341;327,6953;188,2209;88,7704;-0,1551;-0,1232;0,0909;-158,2385;
195700;468,8969;15,1140;1,2113;-0,0364;355,1124;267,5846;2,4023;True;True;0,0928;1,0558;0,2478;37,7009;4,0239;267,8164;0,3345;0,1273;-0,5826;-145,2920;True;True;-0,2532;1,0601;0,2359;325,9079;175,1346;93,1524;0,0341;-0,0110;0,0805;-157,8535;
195705;468,9219;15,1141;1,2110;-0,0349;355,3340;268,5125;2,8363;True;True;0,1082;1,0578;0,2405;35,8584;12,0329;266,1560;0,2859;0,1660;0,0556;-141,9756;True;True;-0,2487;1,0578;0,2434;326,8267;168,5602;96,0454;0,2425;-0,0323;0,1311;-156,1189;
195710;468,9469;15,1148;1,2102;-0,0326;355,6299;269,4068;3,0495;True;True;0,1254;1,0504;0,2608;20,7573;33,3948;267,8403;1,5627;-1,0445;1,9559;-138,6973;True;True;-0,2400;1,0579;0,2459;329,7300;154,5255;98,5102;0,2720;-0,0534;0,2791;-153,0074;
195715;468,9719;15,1158;1,2089;-0,0302;356,2545;269,9274;2,9615;True;True;0,1272;1,0466;0,2572;25,4524;26,3162;261,6024;0,1427;-0,0734;-0,2617;-134,4669;True;True;-0,2320;1,0550;0,2489;327,5963;149,2354;100,0172;0,4147;-0,0200;-0,0819;-149,2695;
195720;468,9969;15,1166;1,2076;-0,0279;356,7252;270,8705;3,0093;True;True;0,1268;1,0391;0,2572;28,6585;35,6118;264,4456;-0,1609;-0,2153;0,2223;-131,4761;True;True;-0,2268;1,0500;0,2568;328,2914;150,3253;98,9335;0,3121;-0,3273;0,4462;-150,1871;
195725;469,022;15,1184;1,2061;-0,0271;357,3977;270,8856;3,1242;True;True;0,1043;1,0119;0,2739;32,4548;28,4176;260,7523;-1,8100;-1,4553;0,6330;-129,8632;True;True;-0,2023;1,0322;0,2776;327,2856;145,4891;90,4391;2,1671;-1,1243;1,5453;-145,4691;
195730;469,047;15,1204;1,2049;-0,0262;358,0188;271,2740;2,8839;True;True;0,0708;1,0027;0,2925;40,6632;31,0253;258,6796;-1,1782;-0,3287;0,8972;-128,1016;True;True;-0,1711;1,0078;0,3181;318,2140;144,8461;78,2556;1,7622;-0,5640;0,7170;-132,2733;
195735;469,072;15,1221;1,2042;-0,0260;358,2268;271,5396;2,9232;True;True;0,0340;0,9879;0,3217;46,9968;28,4212;257,6031;-2,1371;-0,9719;1,0207;-122,4203;True;True;-0,1173;0,9832;0,3254;317,8835;152,0955;68,3308;2,7105;-0,8687;-1,8773;-122,1019;
195740;469,097;15,1221;1,2047;-0,0267;358,1397;271,3127;2,9137;True;True;0,0092;0,9847;0,3256;53,6422;25,1487;257,1590;-0,9309;0,1749;-0,2716;-119,9445;True;True;-0,1014;0,9844;0,3439;308,8416;156,8458;75,4136;0,0742;0,1128;1,2611;-121,3011;
195745;469,1221;15,1214;1,2050;-0,0274;358,0975;271,2302;2,8955;True;True;0,0057;0,9856;0,3259;55,2328;27,3406;260,1397;0,0011;0,0082;0,0376;-118,6131;True;True;-0,0975;0,9878;0,3455;313,9673;154,9897;76,3847;-0,0203;0,1330;0,1023;-124,1827;
195750;469,1471;15,1209;1,2044;-0,0288;358,4698;270,6388;3,0164;True;True;0,0050;0,9881;0,3287;56,0386;24,0322;257,6362;-0,0153;0,0480;0,1935;-118,8893;True;True;-0,0998;0,9972;0,3476;313,3202;154,3999;78,7501;0,3335;0,5713;0,0160;-124,1173;
195755;469,1721;15,1210;1,2036;-0,0286;358,7208;270,7358;3,1830;True;True;0,0051;0,9852;0,3305;56,0810;25,5293;259,2534;-0,0081;-0,2514;-0,0196;-118,4971;True;True;-0,0903;0,9936;0,3506;311,2526;157,2700;80,3753;0,6235;-0,4617;0,0544;-125,4468;
195760;469,1971;15,1202;1,2028;-0,0288;359,2385;271,0325;2,7080;True;True;-0,0136;0,9772;0,3399;56,2962;32,9755;269,7936;-2,0512;-0,1718;0,9912;-121,9207;True;True;-0,0305;0,9776;0,3372;305,2845;171,4191;94,8299;3,0303;-0,7704;-1,3269;-131,5683;
195765;469,2222;15,1185;1,2018;-0,0275;359,9581;272,1537;2,8968;True;True;0,0003;0,9825;0,3436;57,8212;22,8939;253,5443;0,8049;0,2008;0,0345;-121,4912;True;True;-0,0256;0,9900;0,3288;306,0779;168,5680;88,4438;-0,3525;0,2856;0,1050;-143,2711;
195770;469,2472;15,1179;1,2004;-0,0262;0,6283;272,8947;3,1418;True;True;0,0074;0,9832;0,3274;53,3550;21,9401;252,6486;0,3010;-0,0961;-1,3976;-118,8997;True;True;-0,0282;0,9876;0,3311;309,7314;159,8270;91,2407;0,1293;-0,6991;-0,1285;-137,4390;
195775;469,2722;15,1179;1,2000;-0,0250;0,6777;272,6325;3,2906;True;True;0,0161;0,9730;0,3355;47,5372;24,7478;253,7930;-0,0772;-0,1225;-0,0243;-117,2820;True;True;-0,0278;0,9838;0,3242;307,2749;170,2105;81,3511;0,0039;0,1392;-0,5581;-133,6391;
195780;469,2972;15,1177;1,2003;-0,0238;0,4263;272,2426;3,1484;True;True;0,0339;0,9753;0,3116;48,9653;18,3166;251,1151;0,9765;-0,1225;-0,5365;-115,7101;True;True;-0,0589;0,9861;0,3339;304,6233;190,4611;61,6463;-1,7388;-1,1550;-0,0110;-129,7576;
195785;469,3223;15,1173;1,2015;-0,0243;359,4984;270,7505;3,1294;True;True;0,0463;0,9792;0,2996;48,4570;23,8282;252,1617;0,4659;0,0868;-0,2818;-114,6711;True;True;-0,0807;0,9786;0,3280;310,9353;177,9912;69,5927;-0,5820;-0,0702;-0,2399;-129,2269;
