Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
181860;444,9535;15,2352;1,1988;-0,0010;3,6734;274,4528;0,3114;True;True;0,0553;0,6786;0,0168;350,9980;50,0082;33,7069;0,0270;-0,4651;0,0846;157,5283;True;True;-0,0918;0,6271;0,0059;354,1236;118,7502;177,7600;-0,0829;-0,0737;0,0104;-164,6680;
181865;444,9785;15,2372;1,1995;0,0085;3,7648;281,6798;0,3369;True;True;0,0638;0,6688;0,0181;352,7383;51,8021;33,0224;0,1319;0,1714;-0,1730;158,7565;True;True;-0,0919;0,6264;0,0066;354,4162;118,9355;178,2560;-0,0074;-0,0994;0,0046;-164,6401;
181870;445,0035;15,2382;1,1978;0,0137;4,5958;286,2249;0,4135;True;True;0,0890;0,6742;0,0296;359,0653;55,6018;28,0451;4,0223;2,3236;0,8065;167,6161;True;True;-0,0922;0,6271;0,0062;354,2766;118,7364;177,7236;-0,0550;0,1145;-0,0925;-164,2306;
181875;445,0286;15,2367;1,1971;0,0174;4,8994;288,2615;0,3690;True;True;0,1595;0,6612;0,0193;12,1647;71,8554;347,5889;0,9866;7,5895;3,6833;-138,7688;True;True;-0,0941;0,6254;0,0043;356,8867;120,8898;176,9078;0,0610;-0,0393;-0,0100;-162,1187;
181880;445,0536;15,2373;1,1960;0,0214;5,2774;290,4532;0,0710;True;True;0,2622;0,8996;0,0560;15,1284;81,5387;295,3173;5,2601;7,3177;1,4382;-108,8203;True;True;-0,0929;0,6248;0,0036;357,0193;121,6582;175,8979;0,1081;0,0215;-0,0273;-164,3433;
181885;445,0786;15,2384;1,1966;0,0257;5,7071;291,8087;359,9401;True;True;0,3153;0,9932;0,0995;18,9636;108,9496;270,7596;1,8133;3,4909;2,4788;-106,2511;True;True;-0,0897;0,6282;0,0036;356,2892;120,8774;176,3849;0,0494;0,0484;-0,0490;-165,9322;
181890;445,1036;15,2361;1,1975;0,0265;5,2467;291,3506;359,9370;True;True;0,3783;0,9799;0,2504;20,1230;121,1957;282,7202;2,6974;-2,4912;5,8498;-122,0469;True;True;-0,0855;0,6294;0,0035;355,6461;119,2298;178,0688;0,1600;0,1101;0,0367;-170,9485;
181895;445,1287;15,2294;1,1982;0,0213;5,0006;288,5876;0,2185;True;True;0,3940;0,8558;0,2769;15,5355;122,6426;312,8460;-2,4562;-4,9880;-0,4202;-129,0757;True;True;-0,0901;0,6245;0,0039;356,2865;119,5038;176,5007;-0,5110;-0,5495;-0,0188;-175,3939;
181900;445,1537;15,2216;1,1948;0,0105;5,6454;281,4486;0,7391;True;True;0,2590;0,7804;0,1495;359,3489;108,3354;300,6371;-6,0426;-3,4058;-5,7650;-134,5967;True;True;-0,0936;0,6270;0,0045;354,3457;117,9330;176,5340;0,0036;0,1980;0,0005;-174,7377;
181905;445,1787;15,2177;1,1926;0,0024;5,8596;273,7882;0,8031;True;True;0,1599;0,6797;0,0640;32,2391;81,9185;308,9589;0,8451;-9,8837;5,8872;-131,3922;True;True;-0,0935;0,6258;0,0047;353,0675;119,7753;175,7106;0,1404;0,0326;-0,0157;-169,8596;
181910;445,2037;15,2151;1,1929;-0,0017;5,6498;268,5912;359,6716;True;True;0,0880;0,6400;0,0337;24,8115;83,3955;334,9374;-0,7372;1,3858;-0,3820;-135,5173;True;True;-0,0914;0,6296;0,0027;356,6777;122,4178;177,5117;-0,0235;-0,0232;0,0199;-169,2736;
181915;445,2288;15,2135;1,1937;-0,0037;5,7514;266,8770;359,7409;True;True;0,0793;0,6633;0,0419;18,1727;77,1053;335,2491;1,0075;3,7414;0,1155;-142,2419;True;True;-0,0951;0,6254;0,0057;355,3062;122,2090;177,1124;-0,0941;-0,1293;0,2782;-164,9442;
181920;445,2538;15,2134;1,1929;-0,0059;6,0335;265,6949;359,7062;True;True;0,0905;0,6651;0,0543;15,6053;72,4901;334,4680;0,1935;-0,0148;-0,1623;-143,8525;True;True;-0,0962;0,6233;0,0067;353,4565;120,6868;176,9150;0,0226;-0,0410;-0,0101;-164,4588;
181925;445,2788;15,2144;1,1937;-0,0067;6,0551;265,4670;359,6046;True;True;0,0852;0,6586;0,0482;17,3313;73,4771;337,7030;-0,6114;-0,8662;-0,3624;-145,6653;True;True;-0,0969;0,6186;0,0062;354,0493;122,3560;173,2975;-0,0243;-0,0329;-0,1040;-161,7461;
181930;445,3038;15,2160;1,1965;-0,0064;5,0783;266,3197;359,5781;True;True;0,0856;0,6551;0,0398;14,9509;73,9704;343,9278;-0,2052;0,2414;-0,2030;-149,5166;True;True;-0,0963;0,6162;0,0064;354,5225;122,1302;174,1834;0,0536;-0,0090;-0,0157;-160,8151;
181935;445,3289;15,2164;1,1982;-0,0006;4,1602;271,5719;0,6597;True;True;0,0845;0,6702;0,0350;13,1291;71,9337;343,1912;0,2170;0,9838;-0,1477;-152,2955;True;True;-0,0958;0,6167;0,0076;355,2164;122,1296;174,3150;-0,0016;-0,0424;0,0810;-161,0739;
181940;445,3539;15,2172;1,1969;0,0032;4,9111;273,7523;0,3398;True;True;0,0835;0,6712;0,0360;14,3796;69,7043;340,7961;-0,0541;-0,1446;0,0307;-152,4008;True;True;-0,0952;0,6178;0,0080;355,6103;122,4252;175,8703;0,0301;0,1046;-0,0182;-161,8353;
181945;445,3789;15,2171;1,1966;0,0040;5,2745;273,2863;0,0699;True;True;0,0833;0,6661;0,0351;15,1974;69,2047;343,6857;-0,0811;-0,4561;-0,2085;-154,6340;True;True;-0,0928;0,6192;0,0071;356,9142;120,7885;175,7519;0,2263;0,1671;-0,0882;-162,2890;
181950;445,4039;15,2173;1,1971;0,0030;5,2913;271,9468;0,1093;True;True;0,0775;0,6681;0,0263;14,0167;70,7368;346,7288;0,0122;-0,0643;-0,2238;-154,7499;True;True;-0,0937;0,6199;0,0075;356,3280;121,6218;174,9107;-0,0116;-0,0319;0,0052;-161,6123;
181955;445,429;15,2183;1,1973;0,0008;5,2426;270,1738;0,0000;True;True;0,0783;0,6663;0,0258;16,4697;69,3074;342,4723;0,1470;-0,1767;0,0614;-154,9327;True;True;-0,0954;0,6173;0,0085;355,3158;121,4249;176,0013;-0,1888;-0,3082;0,0548;-162,2904;
181960;445,454;15,2197;1,1966;-0,0029;5,7170;267,7994;0,0805;True;True;0,0785;0,6712;0,0254;14,3297;71,3953;344,0344;-0,1336;0,1827;-0,0935;-152,9127;True;True;-0,0953;0,6174;0,0089;354,0985;120,8981;176,8994;-0,0398;-0,0207;0,0307;-162,3186;
181965;445,479;15,2204;1,1961;-0,0050;5,5924;266,4794;359,9096;True;True;0,0787;0,6692;0,0257;15,1324;70,4868;345,3644;0,0298;-0,3481;0,1550;-153,7749;True;True;-0,0957;0,6166;0,0093;354,5357;121,1418;176,7944;0,0157;0,0163;-0,0062;-162,3073;
181970;445,504;15,2212;1,1952;-0,0059;5,9923;266,5415;0,0662;True;True;0,0780;0,6658;0,0247;13,2618;70,7383;344,7314;-0,0539;-0,0039;0,0422;-153,3665;True;True;-0,0948;0,6188;0,0068;354,7529;120,6450;176,6983;0,0422;0,0910;-0,1393;-162,1664;
181975;445,5291;15,2211;1,1952;-0,0073;5,7646;265,7144;-0,0047;True;True;0,0769;0,6646;0,0253;9,5977;69,8816;343,5223;-0,1201;-0,1303;-0,0149;-152,8805;True;True;-0,0944;0,6200;0,0072;355,0474;120,3453;176,9254;0,0045;0,0323;-0,0383;-162,5249;
181980;445,5541;15,2210;1,1949;-0,0073;5,8751;266,0262;0,3833;True;True;0,0764;0,6650;0,0244;9,7739;69,5880;343,8860;-0,0522;0,1320;-0,0321;-152,6593;True;True;-0,0946;0,6241;0,0052;355,5285;120,7593;177,2773;-0,0454;0,0286;-0,0743;-162,8988;
181985;445,5791;15,2210;1,1953;-0,0062;5,7188;267,0038;0,3213;True;True;0,0739;0,6700;0,0224;11,6106;69,5882;343,9204;-0,1337;0,4417;-0,1856;-153,4048;True;True;-0,0936;0,6272;0,0053;356,4478;120,6660;178,9547;-0,1554;0,1777;0,1567;-164,4846;
181990;445,6041;15,2204;1,1954;-0,0052;5,8331;267,5531;0,1660;True;True;0,0759;0,6710;0,0255;13,7762;69,0832;340,8528;0,1000;-0,1375;0,2377;-152,4484;True;True;-0,0939;0,6272;0,0064;354,7281;120,2669;179,6367;-0,0286;-0,0389;0,0604;-165,1137;
181995;445,6292;15,2198;1,1965;-0,0043;5,4712;267,6182;0,2341;True;True;0,0806;0,6888;0,0289;15,3482;66,2808;321,7101;0,5213;1,8329;0,3698;-144,9236;True;True;-0,0954;0,6201;0,0079;355,5056;121,5488;178,0391;-0,1099;-0,0094;-0,0706;-164,4035;
182000;445,6542;15,2186;1,1975;-0,0050;5,3328;266,1287;0,1586;True;True;0,0737;0,7061;0,0288;19,4893;65,5099;314,9051;-0,1263;0,0240;0,1433;-137,2193;True;True;-0,0966;0,6141;0,0091;352,3139;120,4780;173,6168;0,0561;-0,0621;0,0879;-161,4577;
182005;445,6792;15,2177;1,1979;-0,0070;4,7525;264,1834;0,4639;True;True;0,0713;0,7050;0,0267;20,6555;64,7409;315,7698;-0,0089;-0,2197;-0,4070;-137,5801;True;True;-0,1092;0,6616;0,0184;335,6180;112,8808;156,9038;-1,0810;5,1015;0,4463;-154,4079;
182010;445,7042;15,2183;1,1986;-0,0095;4,4239;261,4380;0,5308;True;True;0,0746;0,7033;0,0137;19,2871;65,4080;317,1784;-0,0127;-0,1570;-0,3164;-138,8398;True;True;-0,1384;0,7382;0,0611;337,0084;104,1963;144,9573;-1,8125;1,0407;1,8506;-144,7733;
182015;445,7292;15,2208;1,1976;-0,0116;4,9972;259,8357;0,6459;True;True;0,3071;0,8687;0,0837;351,3373;39,2502;322,9029;4,6789;9,1974;17,6525;-138,5739;True;True;-0,1634;0,8176;0,0935;337,2816;110,0989;129,0809;-0,8489;2,7950;1,7973;-140,9342;
182020;445,7543;15,2222;1,1993;-0,0169;4,6910;258,3435;0,9644;True;True;0,1451;0,6983;0,0038;322,9575;341,1374;1,4654;-1,1309;-2,2974;-2,9055;112,1647;True;True;-0,1931;0,8651;0,1134;344,4142;107,8873;119,0611;-1,2531;1,7139;0,0379;-136,1502;
182025;445,7793;15,2195;1,2019;-0,0251;3,2081;256,4304;1,0497;True;True;0,1456;0,6978;-0,0255;326,0679;353,5251;356,0699;0,5675;1,6333;-0,6860;132,9879;True;True;-0,2185;0,9245;0,1048;331,2821;113,4927;99,9380;-2,1819;3,2107;-0,1288;-134,2960;
182030;445,8043;15,2133;1,2056;-0,0392;2,6275;254,4669;1,6937;True;True;0,1525;0,7099;-0,0218;330,6669;355,9353;4,4321;0,4252;0,4210;0,3712;142,3135;True;True;-0,2715;0,9740;0,1519;349,1780;103,8264;85,9098;2,2978;1,8867;-0,6312;-125,5837;
182035;445,8293;15,2082;1,2090;-0,0527;2,2482;251,8909;2,4031;True;True;0,1640;0,7103;-0,0274;335,0752;1,4034;1,1505;1,2348;-0,2214;-0,7530;142,6341;True;True;-0,3460;1,0862;0,1818;339,8246;106,7256;84,1886;-0,2842;3,3562;-0,8226;-118,3904;
182040;445,8544;15,2040;1,2162;-0,0654;0,0651;248,3353;3,0065;True;True;0,1457;0,7099;-0,0382;330,4437;358,5174;8,6068;-1,4629;0,2048;0,2065;143,3589;True;True;-0,3790;1,0229;0,2752;345,0165;100,5605;89,0503;1,1526;-3,1115;2,0800;-126,8188;
182045;445,8794;15,2007;1,2209;-0,0716;358,3443;246,8883;6,0252;True;True;0,1176;0,7062;-0,0472;335,6471;5,2179;2,2750;-0,3115;-0,9047;0,0116;146,7721;True;True;-0,3215;1,0229;0,3302;331,4218;103,5222;85,9731;2,7310;-0,8559;3,4765;-130,7750;
182050;445,9044;15,1998;1,2157;-0,0692;359,4870;246,5630;5,4542;True;True;0,1233;0,7020;-0,0451;333,1173;3,2285;2,3879;-0,2254;0,6263;0,2857;149,7748;True;True;-0,2961;0,8630;0,3362;315,1410;100,5305;90,7649;7,3251;-2,8983;-2,1037;-126,5348;
182055;445,9294;15,1997;1,2117;-0,0627;0,7353;248,8623;4,5828;True;True;0,1302;0,7151;-0,0363;334,8136;6,0252;0,7655;0,0341;0,1359;0,0229;154,5294;True;True;-0,1698;0,7066;0,2137;300,2038;98,1091;111,1340;-3,1741;-12,5452;2,1543;-124,3452;
182060;445,9545;15,1965;1,2090;-0,0514;1,4591;254,2247;4,5885;True;True;0,1373;0,7127;-0,0397;334,6427;2,6691;9,7327;0,0287;0,0874;0,1753;158,5883;True;True;-0,0488;0,5573;0,1765;302,4141;78,9852;137,8946;3,2820;-2,8929;-4,2959;-119,2913;
182065;445,9795;15,1954;1,2079;-0,0361;2,2376;259,9348;3,5909;True;True;0,1440;0,7090;-0,0350;339,3047;6,3397;359,0764;0,3185;-0,1865;0,6091;157,2346;True;True;-0,0206;0,6524;0,0716;312,8552;61,1316;170,2881;-0,7316;-1,6161;0,5754;-122,5065;
182070;446,0045;15,1913;1,2062;-0,0211;1,4303;267,0289;4,1162;True;True;0,1396;0,7262;-0,0275;334,2643;353,3717;13,4508;0,0795;0,5455;-0,0198;153,9509;True;True;0,0107;0,6020;0,0629;326,7497;71,3951;186,7001;-2,0106;-1,8148;-0,7920;-127,9101;
182075;446,0295;15,1865;1,2064;-0,0165;2,5907;269,7131;3,3851;True;True;0,1392;0,7263;-0,0185;333,8409;354,7650;8,9444;0,3872;0,1553;0,0367;155,8556;True;True;-0,0371;0,5911;0,1030;339,1824;36,5181;243,7693;-2,5821;0,3864;1,5939;126,8960;
182080;446,0546;15,1847;1,2050;-0,0162;3,2249;270,0732;2,7064;True;True;0,1462;0,7303;-0,0151;348,2474;345,4891;29,3631;-0,2641;-0,0085;0,2381;151,3874;True;True;-0,0074;0,5952;0,0756;341,7693;89,1341;215,1546;0,2746;0,4874;0,7435;137,1561;
182085;446,0796;15,1845;1,2055;-0,0165;3,1585;269,2364;2,1098;True;True;0,2001;0,7344;0,0339;338,9665;338,9687;15,1062;5,7921;1,1934;2,6099;147,2620;True;True;0,0134;0,6024;0,0865;334,4013;76,7879;215,8282;0,8948;0,0047;0,0690;145,2934;
182090;446,1046;15,1867;1,2039;-0,0152;3,6191;268,6168;1,3968;True;True;0,3572;0,7976;0,0134;316,0635;345,2726;11,1931;3,6856;0,7273;-3,4726;129,0766;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;169,7758;
182095;446,1296;15,1856;1,2008;-0,0148;2,7087;268,4297;1,4677;True;True;0,4523;0,9622;-0,0799;320,7385;358,7748;41,5081;3,1963;-0,7035;-4,3288;135,1804;True;True;-0,0403;0,5965;0,0931;343,6152;79,4074;210,6291;4,6268;-13,1302;10,3746;147,7296;
182100;446,1547;15,1858;1,1951;-0,0142;2,3884;267,8196;1,3153;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;127,3413;True;True;-0,0315;0,6126;0,0583;6,5908;91,2482;209,1795;1,2420;0,3630;-0,4546;143,8270;
182105;446,1797;15,1865;1,1964;-0,0101;0,0801;268,2182;359,6687;True;True;0,5787;0,9488;-0,0919;342,6050;354,2292;69,3794;115,7422;189,7502;-18,3875;124,8225;True;True;-0,0369;0,5652;0,0536;26,6646;130,2754;224,6098;-1,4980;-3,1979;-0,9285;140,4551;
182110;446,2047;15,1879;1,1958;-0,0043;359,9824;270,3329;357,9493;True;True;0,6457;0,9929;-0,1268;341,0823;358,2726;73,9018;0,9454;0,8663;-0,6299;111,9496;True;True;-0,0447;0,5612;0,0633;41,7128;159,2916;232,3040;-0,0430;0,8185;1,0280;150,9717;
182115;446,2297;15,1881;1,1969;-0,0005;359,9158;271,1032;357,2639;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;105,5409;True;True;-0,0012;0,5931;0,0856;44,0333;182,7862;268,0789;1,8465;-2,1580;-0,4482;141,7544;
182120;446,2548;15,1861;1,1979;0,0037;358,2740;271,5024;357,4881;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;102,8530;True;True;0,0033;0,5828;0,0697;36,2599;184,7869;259,0992;-0,6213;0,3239;0,2118;135,2088;
182125;446,2798;15,1843;1,1957;0,0057;359,0784;272,9294;357,0982;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;103,2560;True;True;-0,0234;0,5889;0,0700;39,6911;179,6468;240,4198;-0,1417;0,2108;0,2463;142,4479;
182130;446,3048;15,1853;1,1942;0,0074;0,1241;273,6224;357,0120;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;103,8122;True;True;-0,0141;0,6003;0,0641;37,6930;179,2191;243,0223;0,4464;0,1264;-0,1305;145,6666;
182135;446,3298;15,1889;1,1944;0,0096;359,9024;274,1325;356,2128;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;103,8104;True;True;-0,0213;0,6040;0,0600;30,0534;156,1932;222,5560;-0,2217;0,5733;-0,3256;146,8516;
182140;446,3549;15,1935;1,1971;0,0113;358,7416;275,1732;355,6728;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,1191;True;True;-0,0249;0,6251;0,0491;16,9695;136,0092;215,6189;-0,2322;0,6140;-0,0634;148,0583;
182145;446,3799;15,1964;1,1984;0,0122;357,2584;275,5205;356,3063;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,3044;True;True;-0,0224;0,6296;0,0548;9,7375;132,8352;215,2526;-0,2020;0,2539;0,5380;147,7442;
182150;446,4049;15,1987;1,1993;0,0131;356,6512;275,8579;356,5551;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,1138;True;True;-0,0327;0,6408;0,0469;9,9879;130,1073;213,5765;-0,1763;0,3480;-0,6956;144,6846;
182155;446,4299;15,2003;1,1990;0,0138;357,1671;275,9710;356,1116;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,2750;True;True;-0,0337;0,6434;0,0406;7,7622;129,1552;210,4750;-0,5328;0,4117;-0,0835;146,9776;
182160;446,455;15,2008;1,1992;0,0145;357,0348;276,2963;356,0046;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,3324;True;True;-0,0309;0,6439;0,0409;3,4283;124,4478;209,8788;0,1475;-0,0687;-0,0705;146,9806;
182165;446,48;15,2012;1,1990;0,0151;357,3055;276,8799;356,2241;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,1748;True;True;-0,0334;0,6536;0,0379;8,1080;127,9352;210,8644;-0,4208;0,5666;0,1852;144,4750;
182170;446,505;15,2015;1,1990;0,0148;357,6578;276,8512;356,2089;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,1648;True;True;-0,0315;0,6578;0,0376;9,3142;129,9078;210,1795;-0,0910;0,3098;-0,0833;146,6345;
182175;446,53;15,2022;1,1980;0,0136;358,2759;276,1450;356,3338;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,4499;True;True;-0,0323;0,6569;0,0335;8,3623;129,4116;204,8753;-0,1162;-0,3230;0,1285;148,0331;
182180;446,5551;15,2019;1,1979;0,0113;358,2665;274,8719;356,4005;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,8891;True;True;-0,0364;0,6533;0,0343;5,2101;127,9941;201,3156;0,0042;-0,2092;0,0528;151,6466;
182185;446,5801;15,2025;1,1976;0,0114;358,4020;274,7686;356,2145;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,9765;True;True;-0,0328;0,6520;0,0352;13,1858;132,2116;200,3260;0,2327;-0,4351;-0,0544;152,7314;
182190;446,6051;15,2023;1,1968;0,0151;358,6165;275,5911;355,8105;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;105,0353;True;True;-0,0361;0,6479;0,0362;15,8070;132,7876;200,6980;-0,0836;0,3982;0,0695;154,7919;
182195;446,6301;15,2021;1,1965;0,0191;358,4680;276,7615;355,6338;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,7162;True;True;-0,0334;0,6459;0,0360;23,3647;138,9102;202,3262;0,4265;-0,3709;0,0772;154,9561;
182200;446,6552;15,2023;1,1974;0,0218;358,1530;277,8686;355,9631;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,5155;True;True;-0,0371;0,6423;0,0389;25,7609;139,2394;203,0179;0,0557;-0,0914;-0,1300;154,6557;
182205;446,6802;15,2035;1,2000;0,0249;358,0532;280,1535;356,8372;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,5917;True;True;-0,0346;0,6382;0,0421;38,4393;153,2855;213,1176;0,3646;-0,4630;0,4094;156,3262;
182210;446,7052;15,2074;1,2036;0,0319;357,0688;285,4529;356,6784;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,1092;True;True;-0,0291;0,6411;0,0437;29,0194;146,5528;212,3530;-0,1306;0,1005;0,1513;151,2507;
182215;446,7302;15,2107;1,2052;0,0416;356,2501;292,5547;355,9261;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;103,6305;True;True;-0,0281;0,6458;0,0398;30,5943;152,4945;214,8608;0,2094;0,1907;-0,3582;151,0919;
182220;446,7552;15,2141;1,2028;0,0509;356,5820;300,6490;355,4897;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;104,0087;True;True;-0,0372;0,6425;0,0487;40,3944;157,9538;219,2118;-0,5341;-0,6158;0,8844;150,1700;
182225;446,7803;15,2200;1,2026;0,0594;356,4542;309,0883;354,7201;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;107,1708;True;True;-0,0130;0,6221;0,0608;49,2489;206,9524;270,0400;2,0977;0,3357;0,2525;145,7412;
