Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
169890;411,7661;15,1162;1,2697;-0,1214;349,5171;257,8193;3,8862;True;True;-0,0063;1,0582;0,1309;323,4053;355,1794;341,4750;0,9682;-1,8984;0,6396;-172,4878;True;True;-0,3773;0,9852;-0,0064;7,2730;124,8074;73,0466;0,5649;0,6276;-0,3233;-124,6826;
169895;411,7911;15,1216;1,2681;-0,1066;350,1357;258,2421;4,0494;True;True;0,0256;1,0459;0,1202;330,3317;8,2679;330,3234;0,2393;-1,8548;-0,5390;-171,6151;True;True;-0,3712;0,9837;-0,0084;8,0784;124,4559;71,5914;0,7475;0,7328;-0,1300;-123,0990;
169900;411,8162;15,1288;1,2656;-0,0937;351,1563;257,7511;4,5033;True;True;0,0540;1,0282;0,1021;340,4324;22,6048;319,8789;1,4920;-0,8287;-0,9236;-171,2313;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;-121,8902;
169905;411,8412;15,1347;1,2643;-0,0848;351,5166;258,5635;3,5207;True;True;0,0809;1,0253;0,0957;348,6219;25,0080;313,2226;1,7228;-0,1182;-0,5661;-172,0768;True;True;-0,3677;1,0263;0,0111;8,5350;150,5224;70,3725;-0,3848;-0,1405;-0,6897;-133,0647;
169910;411,8662;15,1386;1,2646;-0,0747;350,6685;261,4669;3,0484;True;True;0,0931;1,0061;0,0940;350,8484;34,7675;305,1020;0,2145;-0,0196;-0,3004;-170,8859;True;True;-0,3560;1,0374;0,0271;11,7312;156,2059;73,3557;-0,2651;-0,5049;1,3503;-139,9088;
169915;411,8912;15,1392;1,2658;-0,0640;349,7734;266,6783;2,6108;True;True;0,1083;1,0017;0,0887;350,0081;39,4232;301,6987;1,1612;-0,5642;0,0639;-166,4101;True;True;-0,3562;1,0329;0,0336;7,5321;164,0405;78,7880;0,6581;0,1570;0,2218;-139,7012;
169920;411,9163;15,1384;1,2644;-0,0532;350,3477;272,8314;2,2019;True;True;0,1277;0,9850;0,0960;345,6365;41,6062;295,4293;0,5996;-0,1475;0,1156;-163,2417;True;True;-0,3268;1,0277;0,0396;8,5245;162,1636;78,1775;0,4919;-0,6479;0,5096;-144,6042;
169925;411,9413;15,1352;1,2639;-0,0488;350,7114;272,4066;1,7494;True;True;0,1368;0,9749;0,1019;345,4378;35,7827;283,5450;-0,0001;-0,6391;0,3020;-148,9259;True;True;-0,3222;1,0039;0,0557;7,6905;157,7998;77,9321;-0,6667;0,3492;-0,8375;-137,6893;
169930;411,9663;15,1315;1,2630;-0,0475;351,2144;269,3742;1,6038;True;True;0,1450;0,9768;0,0828;344,7659;41,7821;278,1421;-0,2242;-0,3741;-1,1415;-139,9848;True;True;-0,3338;1,0290;0,0417;20,4502;140,9114;101,8973;-66,7665;205,8015;8,3428;-134,9558;
169935;411,9913;15,1287;1,2617;-0,0478;351,9285;265,8300;1,6164;True;True;0,1509;0,9770;0,0906;345,9111;43,5739;275,5235;0,3274;-0,6008;0,9192;-140,6606;True;True;-0,3232;0,9973;0,0543;12,8674;120,7249;92,4132;1,1116;0,5047;-1,2310;-137,3883;
169940;412,0164;15,1255;1,2602;-0,0471;352,5715;263,2390;1,6740;True;True;0,1548;0,9708;0,0885;348,1147;48,6002;276,1926;0,1907;-0,1921;-0,2171;-139,9348;True;True;-0,3161;0,9984;0,0449;14,5368;122,5221;94,7678;0,5225;-0,6660;-0,5360;-135,7905;
169945;412,0414;15,1220;1,2591;-0,0443;353,2005;263,2874;1,3322;True;True;0,1557;0,9654;0,0868;350,7597;48,1279;278,7727;-0,0105;-0,4161;-0,0554;-141,8969;True;True;-0,3088;0,9892;0,0507;6,3653;134,8454;96,4689;0,3513;-0,0621;0,0446;-136,3638;
169950;412,0664;15,1175;1,2577;-0,0416;354,2199;264,0259;1,2828;True;True;0,1564;0,9610;0,0887;351,6956;45,8588;278,2699;0,0662;-0,0623;0,0419;-141,0518;True;True;-0,2998;0,9908;0,0565;10,2957;132,6865;96,9018;0,0570;0,1153;0,0193;-136,6548;
169955;412,0914;15,1135;1,2568;-0,0395;354,9590;265,0529;1,0784;True;True;0,1603;0,9591;0,0924;350,4275;46,3240;278,3905;-0,0096;-0,0898;0,1136;-140,0496;True;True;-0,2956;0,9883;0,0599;8,8154;133,8738;95,3166;0,3032;-0,1992;0,1238;-135,8454;
169960;412,1165;15,1088;1,2557;-0,0330;355,8309;269,1262;1,2020;True;True;0,1649;0,9594;0,0940;348,9900;47,8138;278,2805;0,2290;0,0145;0,0433;-139,4045;True;True;-0,2907;0,9841;0,0608;7,9828;131,8562;94,3825;0,2630;-0,1160;0,1380;-135,4455;
169965;412,1415;15,1064;1,2547;-0,0192;356,3987;279,6393;1,2410;True;True;0,1703;0,9588;0,0901;350,2090;52,1757;276,5394;0,1515;-0,0284;-0,2677;-138,6303;True;True;-0,2813;0,9839;0,0669;12,9632;125,8458;94,7644;0,2052;0,2151;0,3727;-137,0101;
169970;412,1665;15,1056;1,2533;-0,0093;356,7588;285,4111;0,4813;True;True;0,1832;0,9690;0,0611;348,1775;61,6817;275,1403;1,4514;-0,4617;-1,4188;-140,2794;True;True;-0,2593;0,9687;0,0817;10,3480;130,1315;94,4164;1,7258;-0,3288;0,8320;-139,7893;
