Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
12680;26,06863;15,1710;1,2060;0,0658;1,1362;264,4613;358,3653;True;True;0,2399;0,9162;0,0408;41,5546;39,0790;284,5001;0,0144;0,0185;-0,0106;-141,3754;True;True;-0,0927;0,9419;0,0688;332,7282;143,2735;103,5911;0,6491;1,2402;0,9137;-141,9451;
12685;26,09362;15,1682;1,2060;0,0607;1,5463;263,9198;358,8517;True;True;0,2398;0,9108;0,0422;41,7801;39,7490;288,2699;0,2759;-0,1577;-0,1446;-144,1513;True;True;-0,0797;0,9794;0,1418;0,7257;127,7644;101,0019;-1,2432;1,5648;5,0324;-141,4678;
12690;26,11862;15,1631;1,2071;0,0548;1,0919;263,9877;359,4198;True;True;0,2411;0,9122;0,0410;42,1138;36,6334;286,4177;0,1773;-0,0495;-0,0463;-147,7315;True;True;-0,0896;0,9773;0,2203;3,3310;122,7276;103,9769;0,0038;-0,9890;1,8576;-141,2802;
12695;26,14362;15,1559;1,2093;0,0491;0,2462;264,2343;359,7772;True;True;0,2491;0,9060;0,0429;36,4364;41,8004;285,8534;0,4738;-0,3031;-0,0117;-148,3899;True;True;-0,1072;0,9145;0,3175;345,1981;127,2574;105,3714;-1,3820;-3,5572;3,3215;-139,3093;
12700;26,16861;15,1449;1,2120;0,0420;358,9694;264,9362;0,0056;True;True;0,2590;0,9011;0,0401;36,1133;38,1977;283,2327;0,3343;0,0307;-0,1885;-146,1082;True;True;-0,1208;0,8886;0,3572;320,7225;129,4869;98,1334;-1,0327;-0,1272;1,8812;-129,2071;
12705;26,19361;15,1355;1,2131;0,0372;358,9555;265,0424;0,8370;True;True;0,2728;0,9031;0,0375;35,8023;46,6209;288,6415;0,9674;-0,1180;-0,0920;-148,3936;True;True;-0,1229;0,8554;0,3779;293,2226;124,5649;90,2981;-1,1203;-2,0046;0,8968;-115,8138;
12710;26,2186;15,1282;1,2124;0,0342;359,3038;264,7680;1,0775;True;True;0,2757;0,9021;0,0364;38,8628;55,4003;292,0064;-0,1383;0,0265;-0,0728;-149,7822;True;True;-0,1399;0,8402;0,3797;289,4282;138,8984;67,7263;0,1010;-0,1362;-0,1403;-113,7257;
12715;26,2436;15,1267;1,2126;0,0362;359,1541;266,0977;0,8151;True;True;0,2716;0,9009;0,0383;38,4668;46,8285;286,7501;-0,1836;-0,4007;0,1758;-146,5147;True;True;-0,1626;0,8569;0,3719;289,2112;151,9147;45,1420;-1,6607;1,0000;0,2389;-104,6516;
12720;26,26859;15,1293;1,2134;0,0420;358,9355;268,9204;359,7314;True;True;0,2681;0,8947;0,0394;42,4937;48,9871;287,6266;0,0444;-0,0066;0,1023;-145,6152;True;True;-0,1681;0,8720;0,3712;291,1111;147,6315;50,1733;-0,1580;0,0307;-0,0357;-104,1084;
12725;26,29359;15,1344;1,2128;0,0497;359,1509;271,4642;359,0699;True;True;0,2723;0,8892;0,0425;39,4745;48,4675;290,0953;0,0518;-0,4380;0,1875;-147,2832;True;True;-0,1594;0,8506;0,3568;292,2213;131,8755;72,1959;1,1574;-1,5903;-1,6521;-107,1236;
12730;26,31859;15,1395;1,2118;0,0585;359,3257;274,1027;358,4539;True;True;0,2642;0,8885;0,0390;40,6398;46,9988;289,0643;-0,8339;0,1621;-0,7432;-146,3224;True;True;-0,1599;0,8065;0,2808;288,5093;133,8901;95,7560;0,8404;-1,3671;-4,6128;-114,7448;
12735;26,34358;15,1420;1,2110;0,0635;359,2929;274,1975;357,8756;True;True;0,2662;0,8850;0,0312;45,1480;52,4597;292,6156;-0,3712;-0,0068;-0,3414;-144,5642;True;True;-0,1446;0,7583;0,1988;292,3878;119,9484;137,9455;2,9083;-2,6420;-6,1234;-144,3295;
12740;26,36858;15,1430;1,2096;0,0660;359,8835;273,2871;357,9131;True;True;0,2728;0,8761;0,0316;45,3061;53,2097;293,1677;0,2091;-0,0728;-0,0484;-143,1646;True;True;-0,1391;0,7302;0,1474;295,4210;110,6888;146,6731;-0,5082;-0,8417;-0,5175;-148,2729;
12745;26,39357;15,1438;1,2086;0,0678;0,3937;272,7009;358,0098;True;True;0,2782;0,8658;0,0379;47,9876;54,8026;294,6306;0,6699;-1,1732;0,6482;-143,0779;True;True;-0,1458;0,7332;0,0968;291,5910;99,0772;158,4049;0,3856;2,2436;-3,4025;-146,1281;
12750;26,41857;15,1455;1,2087;0,0734;0,4495;274,1671;358,2211;True;True;0,2756;0,8628;0,0419;41,2821;52,4404;289,7783;-0,0708;0,0918;0,0787;-142,9658;True;True;-0,1655;0,7299;0,0899;292,6404;110,5071;141,9811;-0,5431;-0,2296;0,4161;-148,1361;
12755;26,44357;15,1470;1,2091;0,0787;0,0783;275,8619;357,8611;True;True;0,2766;0,8566;0,0442;43,6627;48,9152;288,1066;0,2967;-0,7008;0,3688;-142,8533;True;True;-0,1750;0,7408;0,0827;297,3298;119,2093;127,3620;-0,2131;0,6648;-0,7517;-146,8509;
12760;26,46856;15,1482;1,2084;0,0821;0,4165;275,9342;357,2044;True;True;0,2838;0,8540;0,0398;44,8379;49,0435;290,1748;0,0133;0,1794;-0,1626;-144,3239;True;True;-0,1813;0,7583;0,0861;296,3723;126,8394;118,6944;-0,0199;0,4856;0,0175;-144,5542;
12765;26,49356;15,1488;1,2080;0,0826;0,8324;274,9112;357,2326;True;True;0,2842;0,8546;0,0393;45,6156;51,1155;291,4711;0,0140;-0,0178;0,0170;-143,8169;True;True;-0,1791;0,7699;0,0922;296,4805;125,5613;116,0356;0,1474;0,6474;0,2485;-141,8111;
12770;26,51855;15,1495;1,2083;0,0807;0,9057;273,0643;357,2100;True;True;0,2872;0,8526;0,0426;45,0031;51,3241;288,9774;0,0969;-0,2233;0,1770;-143,1566;True;True;-0,1800;0,7787;0,0914;299,8657;123,5609;117,4879;0,0052;0,2290;-0,0131;-141,3404;
12775;26,54355;15,1503;1,2085;0,0760;0,8517;269,9438;357,2991;True;True;0,2873;0,8590;0,0407;41,0871;54,0152;290,8973;-0,1183;0,1455;-0,3502;-142,1670;True;True;-0,1773;0,7852;0,0863;301,9114;127,1637;113,3539;0,4379;0,8224;-0,7297;-141,3728;
12780;26,56854;15,1524;1,2090;0,0696;0,7363;265,8711;357,6869;True;True;0,2864;0,8579;0,0430;44,2898;49,7950;288,8357;0,0775;-0,0407;0,0087;-141,9888;True;True;-0,1762;0,7925;0,0810;301,8868;130,2319;110,8395;-0,1830;-0,0037;-0,0077;-141,3116;
12785;26,59354;15,1561;1,2096;0,0621;0,3464;260,5862;357,9391;True;True;0,2862;0,8564;0,0485;41,8680;48,7795;287,8834;-0,0682;0,0369;0,0138;-141,4185;True;True;-0,1834;0,7941;0,0805;303,9935;129,2080;109,4342;-0,2899;0,0036;-0,0476;-140,9683;
12790;26,61854;15,1591;1,2104;0,0577;359,9462;258,1841;358,5821;True;True;0,2822;0,8575;0,0504;45,2938;42,9096;284,8634;-0,3458;0,0894;-0,0195;-141,2528;True;True;-0,1905;0,7983;0,0772;304,2142;129,7034;108,4405;0,0750;0,2025;-0,3222;-140,7752;
12795;26,64353;15,1612;1,2107;0,0559;359,7137;258,2563;358,9320;True;True;0,2721;0,8535;0,0477;49,9612;48,7595;284,5543;0,1660;-0,1874;-0,5877;-137,9388;True;True;-0,1892;0,8084;0,0665;303,7824;126,9618;110,4984;-0,0843;0,2988;-0,1051;-140,7082;
12800;26,66853;15,1624;1,2109;0,0581;359,4995;260,5291;358,8223;True;True;0,2781;0,8526;0,0500;50,7713;50,8331;289,1013;0,1150;0,1450;0,2167;-138,8987;True;True;-0,1858;0,8131;0,0650;301,2373;128,7910;107,2662;0,1530;0,1992;-0,1842;-141,3575;
12805;26,69352;15,1632;1,2108;0,0641;359,4432;265,1207;358,4569;True;True;0,2861;0,8591;0,0466;48,7950;45,4152;287,0027;0,2888;0,1868;-0,2447;-141,1979;True;True;-0,1871;0,8141;0,0661;301,1534;128,1360;107,7521;-0,1239;-0,0099;0,0947;-140,8789;
12810;26,71852;15,1637;1,2104;0,0706;359,5839;270,0037;358,0371;True;True;0,2899;0,8652;0,0426;40,6197;52,2955;290,3582;0,1778;0,5023;-0,1883;-143,2362;True;True;-0,1910;0,8153;0,0696;301,6153;131,4937;105,4397;-0,1618;0,0042;0,1024;-141,0624;
12815;26,74352;15,1638;1,2090;0,0786;0,2798;275,1695;357,4674;True;True;0,2925;0,8696;0,0339;48,6922;44,2663;283,4724;0,1828;0,3662;-0,0539;-144,1359;True;True;-0,1903;0,8175;0,0760;303,3968;129,3549;105,7383;-0,0009;-0,0300;0,1041;-139,9004;
12820;26,76851;15,1611;1,2072;0,0819;1,1636;276,6653;357,6399;True;True;0,2829;0,8846;0,0414;33,9835;54,5516;288,9626;-1,6313;1,0639;1,5295;-144,3812;True;True;-0,1863;0,8180;0,0752;306,0417;126,6273;110,1645;0,6245;0,2645;-0,2012;-140,2461;
12825;26,79351;15,1526;1,2056;0,0811;1,7400;276,1187;357,8950;True;True;0,2374;0,8942;0,0904;5,9670;64,9050;297,2462;-2,2077;0,6195;2,5261;-146,2403;True;True;-0,1758;0,8220;0,0755;305,2311;131,1220;109,5192;0,0261;-0,0055;0,0340;-142,7004;
12830;26,8185;15,1384;1,2030;0,0786;1,9153;275,6448;358,2249;True;True;0,2212;0,8947;0,1702;350,0934;61,5671;303,5535;-0,0901;-0,5021;4,1389;-155,6901;True;True;-0,1749;0,8210;0,0751;304,2112;131,5406;109,0449;-0,0692;-0,0017;-0,0407;-146,1780;
12835;26,8435;15,1140;1,2011;0,0791;0,1124;274,0050;357,9167;True;True;0,2188;0,8540;0,3154;348,6019;83,9547;290,9864;0,6049;-2,4541;7,3485;-150,8331;True;True;-0,1855;0,8092;0,0610;304,6351;125,1322;113,9994;-0,7402;-0,5378;-1,1408;-147,6612;
12840;26,86849;15,0892;1,2018;0,0821;359,0206;270,9606;357,9381;True;True;0,2488;0,7328;0,4119;1,2777;93,7629;315,3842;1,8931;-5,4315;0,5108;-138,3619;True;True;-0,2006;0,7960;0,0435;299,1133;116,3416;123,8960;-0,5861;-0,2756;-0,5495;-152,7545;
12845;26,89349;15,0781;1,2059;0,0804;358,1240;267,3619;358,1144;True;True;0,2370;0,7069;0,3542;7,3319;106,8440;6,2991;-0,2068;4,2251;-0,5361;147,6225;True;True;-0,2177;0,7971;0,0314;304,8250;106,5447;127,9658;-0,4281;0,2474;-0,3436;-157,5943;
12850;26,91849;15,0823;1,2035;0,0751;359,6999;260,7505;359,1158;True;True;0,2320;0,7292;0,3562;9,7465;103,3430;357,7036;1,0499;1,5825;-0,7802;143,8620;True;True;-0,2264;0,8044;0,0286;304,7084;103,2883;129,1731;-0,0763;0,2892;0,1686;-159,1951;
12855;26,94348;15,0906;1,2031;0,0728;0,7593;259,5797;358,2217;True;True;0,2666;0,7112;0,3148;7,0783;96,0394;341,6018;1,4391;-0,6639;-2,1894;-149,7762;True;True;-0,2120;0,8014;0,0472;303,1633;105,9747;127,5260;1,3435;-0,2853;1,5126;-158,0634;
12860;26,96848;15,1035;1,2039;0,0677;0,5776;257,6829;358,1035;True;True;0,2766;0,7730;0,2115;13,4126;89,5206;323,5442;0,5242;3,2665;-5,3653;-142,7969;True;True;-0,1902;0,8040;0,0659;310,0977;121,0527;116,5367;0,1369;-0,2613;0,1998;-155,5546;
12865;26,99347;15,1190;1,2056;0,0611;359,3062;255,1979;357,8949;True;True;0,2777;0,7666;0,1206;27,1784;73,9615;304,7153;0,7249;-1,8119;-3,1209;-139,3528;True;True;-0,1818;0,8133;0,0597;310,5956;124,0813;114,6355;0,0271;0,5299;-0,1341;-152,0124;
12870;27,01847;15,1321;1,2069;0,0559;358,9639;254,4443;358,3165;True;True;0,3108;0,7336;0,0832;33,2625;64,0745;304,8710;3,1383;-4,9944;0,9629;-143,3848;True;True;-0,1844;0,8266;0,0654;312,5315;121,6639;114,9657;-0,1363;0,3926;0,4300;-149,8083;
12875;27,04346;15,1446;1,2077;0,0520;358,7457;254,6810;358,9841;True;True;0,3138;0,7652;0,0463;24,6471;70,0831;301,8257;0,5834;0,2633;-0,1390;-138,6825;True;True;-0,1895;0,8401;0,0714;314,7362;126,4915;109,7461;-0,1092;0,6276;0,2468;-144,3071;
12880;27,06846;15,1526;1,2076;0,0505;359,1226;255,4491;359,1699;True;True;0,3268;0,7748;0,0456;37,5536;64,8596;294,7077;0,4725;1,6055;-0,3206;-138,3992;True;True;-0,1889;0,8560;0,0746;316,9073;128,8279;106,3848;0,1587;0,8363;0,0934;-141,9298;
12885;27,09346;15,1586;1,2081;0,0535;358,9225;258,8482;359,6787;True;True;0,3554;0,8174;0,0642;45,0863;63,3157;293,9836;1,1408;1,5127;0,6981;-139,0329;True;True;-0,1869;0,8611;0,0759;316,7645;129,2277;105,7674;-0,0141;-0,0001;0,0574;-141,1227;
12890;27,11845;15,1621;1,2087;0,0573;358,4837;262,2127;359,6903;True;True;0,3498;0,8334;0,0693;48,3317;57,6702;292,0705;-0,6194;1,7673;-0,0378;-143,2469;True;True;-0,1861;0,8597;0,0782;317,5154;133,8531;103,0982;0,1586;-0,0646;0,0592;-142,1522;
12895;27,14345;15,1637;1,2094;0,0591;357,8801;263,1492;359,7383;True;True;0,3279;0,8454;0,0636;48,4869;72,9319;300,0885;-0,2963;-0,4423;-0,0412;-142,2164;True;True;-0,1834;0,8583;0,0793;318,9367;131,5215;105,0541;0,1027;0,0186;-0,0340;-142,5211;
12900;27,16844;15,1629;1,2084;0,0601;358,5445;263,1000;359,4478;True;True;0,3037;0,8243;0,0641;45,1233;65,5202;290,8167;0,5665;0,1870;0,0997;-138,5769;True;True;-0,1817;0,8589;0,0779;317,8022;130,5278;106,1711;0,0559;0,0265;-0,1195;-143,3324;
12905;27,19344;15,1614;1,2072;0,0601;359,3629;262,3519;359,0731;True;True;0,3266;0,8487;0,0817;39,1915;54,7637;289,3873;-0,2825;-0,2733;-0,1553;-142,2847;True;True;-0,1840;0,8588;0,0781;317,5541;127,7350;106,8918;-0,2831;-0,0637;0,0461;-142,9799;
12910;27,21844;15,1602;1,2063;0,0582;359,9695;260,5997;359,0293;True;True;0,3161;0,8478;0,0830;36,5881;56,9113;288,5316;-0,1481;0,1120;-0,0166;-141,2189;True;True;-0,1876;0,8589;0,0764;319,8485;127,1860;107,3576;-0,0500;0,0166;-0,0684;-141,9613;
12915;27,24343;15,1590;1,2061;0,0579;0,1742;260,9240;359,4656;True;True;0,3146;0,8507;0,0872;30,4345;56,7352;286,8719;-0,0091;-0,2310;0,2766;-140,3767;True;True;-0,1864;0,8588;0,0749;319,6072;127,1646;106,8751;0,0468;-0,0508;0,0170;-141,7133;
12920;27,26843;15,1582;1,2063;0,0591;359,9836;261,6292;359,6521;True;True;0,3144;0,8490;0,0867;31,1171;57,2988;286,8013;0,0185;-0,0095;-0,0307;-139,3892;True;True;-0,1857;0,8574;0,0752;320,6749;126,3948;107,3568;0,1116;-0,0383;0,0541;-141,6335;
12925;27,29342;15,1582;1,2065;0,0605;359,7175;262,2465;359,8144;True;True;0,3190;0,8552;0,0794;31,1698;59,2701;287,3325;0,4766;0,5735;-0,8247;-139,0029;True;True;-0,1840;0,8544;0,0804;322,4751;126,6596;107,7538;0,0370;-0,0253;0,1864;-141,8274;
12930;27,31842;15,1586;1,2068;0,0622;359,5905;262,9483;359,6797;True;True;0,3230;0,8518;0,0768;33,5334;57,9886;286,5261;-0,0160;-0,0345;-0,0283;-139,6236;True;True;-0,1802;0,8536;0,0826;322,1257;126,3416;109,0248;0,1621;-0,0175;0,0367;-142,0966;
12935;27,34341;15,1593;1,2073;0,0636;359,4957;263,2712;359,4408;True;True;0,3251;0,8640;0,0682;34,6301;57,9963;287,4116;0,2831;0,5008;-0,1483;-140,5254;True;True;-0,1780;0,8546;0,0839;322,6418;122,4302;111,5079;-0,0177;0,1138;0,0426;-142,1359;
12940;27,36841;15,1586;1,2106;0,0633;358,2216;262,7662;359,3771;True;True;0,3250;0,8616;0,0711;35,6829;59,0030;286,1378;-0,0717;-0,0450;0,1679;-140,9437;True;True;-0,1774;0,8573;0,0861;324,3085;121,9808;110,8845;0,0855;0,0586;0,0771;-142,6028;
12945;27,39341;15,1564;1,2120;0,0565;357,2500;260,4166;359,7746;True;True;0,3240;0,8628;0,0717;35,4625;59,2240;287,8831;-0,0845;0,0621;-0,0521;-141,8943;True;True;-0,1776;0,8749;0,0979;324,3282;120,2917;109,7535;0,1219;1,2078;0,8894;-142,8326;
12950;27,4184;15,1517;1,2131;0,0465;357,0326;258,2010;0,5427;True;True;0,3230;0,8680;0,0728;37,1354;62,6751;291,0798;0,0573;0,0085;0,0502;-143,7820;True;True;-0,1892;0,8907;0,1247;330,6991;112,0731;108,9858;-0,5791;0,5842;0,9401;-139,4138;
12955;27,4434;15,1444;1,2131;0,0419;356,9228;257,7373;1,0435;True;True;0,3331;0,8640;0,0715;32,4761;63,1151;291,7494;0,9554;-0,6401;-0,3626;-146,3309;True;True;-0,1710;0,9063;0,1619;332,4365;116,6481;105,6037;1,0343;0,0771;2,8308;-140,3841;
12960;27,46839;15,1330;1,2124;0,0402;357,2461;258,1119;0,7071;True;True;0,3407;0,8593;0,0649;35,0132;63,6328;291,4521;-0,0420;0,0088;0,1098;-145,7423;True;True;-0,1340;0,9018;0,1863;334,6086;122,8067;105,1999;0,9112;-0,2661;-0,0892;-138,8505;
12965;27,49339;15,1212;1,2116;0,0409;357,4416;258,9026;0,8781;True;True;0,3346;0,8405;0,0679;34,4727;66,0206;290,3397;-0,3815;-1,4003;0,3863;-145,6296;True;True;-0,0981;0,8923;0,2362;342,2968;122,5675;107,4146;2,3561;-0,6921;3,9585;-141,3361;
12970;27,51838;15,1082;1,2109;0,0435;357,4979;260,2831;0,3604;True;True;0,3319;0,8349;0,0698;35,8378;63,3487;287,2794;-0,0132;0,1994;0,1868;-143,4903;True;True;-0,0875;0,8964;0,2526;349,6380;119,1928;111,4383;0,4681;0,0514;0,8041;-139,1090;
12975;27,54338;15,0998;1,2116;0,0460;356,5137;262,8899;359,8393;True;True;0,3367;0,8348;0,0623;35,4423;64,1154;287,8696;-0,0215;-0,0630;-0,5941;-145,2355;True;True;-0,0606;0,8740;0,3720;358,8209;112,5279;113,2850;0,6769;-1,2635;6,8239;-140,9174;
12980;27,56838;15,0939;1,2176;0,0498;355,2614;265,5803;359,9791;True;True;0,3452;0,8418;0,0499;32,7774;69,8214;289,0414;0,1882;0,1143;-0,2501;-150,7421;True;True;-0,0576;0,8344;0,4638;11,6854;98,3058;124,3403;-0,0321;0,7818;-1,1436;-138,3548;
12985;27,59337;15,0931;1,2180;0,0573;354,5520;267,4566;0,0039;True;True;0,3600;0,8478;0,0211;28,8121;73,9951;296,0519;-0,3355;0,4784;0,6578;-156,3120;True;True;-0,0117;0,9067;0,3466;354,8049;104,0752;134,7562;3,0265;4,5105;-10,7296;-152,0454;
12990;27,61837;15,0980;1,2139;0,0650;355,5168;268,9568;359,1001;True;True;0,3523;0,8327;0,0306;34,2910;74,0581;297,8247;-0,2340;-0,4840;0,4028;-156,8142;True;True;-0,0397;0,8678;0,2768;353,8133;117,1350;130,1975;-1,0541;-2,9042;-1,3689;-153,4413;
12995;27,64336;15,1070;1,2129;0,0713;356,6069;269,6664;357,9692;True;True;0,3304;0,8233;0,0500;36,8705;68,4694;297,8754;-0,7868;-0,3331;1,0221;-155,3780;True;True;-0,0791;0,8096;0,1980;340,0352;132,8010;129,7702;-1,8042;-1,1597;-4,8584;-154,2707;
13000;27,66836;15,1212;1,2123;0,0784;356,6151;272,4897;357,3048;True;True;0,3170;0,8176;0,0621;32,7125;65,9200;295,4698;-0,0594;-0,1415;0,1692;-151,2667;True;True;-0,1073;0,7560;0,1257;334,3363;125,7009;139,4518;-0,9818;-0,9561;-2,1634;-157,9921;
13005;27,69336;15,1338;1,2127;0,0832;355,9185;274,7111;356,3092;True;True;0,3083;0,8219;0,0654;37,3517;60,2127;294,5842;-0,3656;0,2550;-0,0248;-149,3884;True;True;-0,1465;0,7297;0,0751;327,7076;117,8230;147,6233;-1,7851;-0,2432;-2,1439;-159,3719;
13010;27,71835;15,1462;1,2129;0,0852;355,9331;276,0405;355,6639;True;True;0,3043;0,8225;0,0683;36,9148;59,2298;289,8116;0,0963;-0,0543;0,0581;-147,0886;True;True;-0,1680;0,7450;0,0563;320,7277;111,2186;147,4290;-0,2658;0,8722;-0,1027;-158,0985;
13015;27,74335;15,1556;1,2134;0,0833;355,7041;274,7176;355,9855;True;True;0,3060;0,8277;0,0724;34,1532;59,8200;293,3092;0,0723;0,7267;0,2212;-147,1430;True;True;-0,1881;0,7847;0,0561;314,1525;110,1558;142,6423;-0,9053;2,2780;0,2523;-155,5366;
13020;27,76834;15,1640;1,2148;0,0796;354,8512;272,1365;356,2987;True;True;0,2991;0,8351;0,0762;36,0877;52,3760;288,4185;-0,1165;0,0547;0,0356;-146,0561;True;True;-0,1917;0,7941;0,0655;312,3401;113,1163;136,8037;0,1606;0,1925;0,6397;-153,8689;
13025;27,79334;15,1685;1,2152;0,0762;354,5371;269,6202;356,4768;True;True;0,2984;0,8410;0,0757;35,7549;55,6178;291,0114;-0,0124;0,6123;-0,0339;-144,6536;True;True;-0,1819;0,8055;0,0692;317,3744;117,6256;127,9570;0,4948;0,5901;-0,1394;-150,0237;
13030;27,81833;15,1710;1,2150;0,0737;354,5399;268,3420;356,9366;True;True;0,2963;0,8520;0,0712;34,7061;54,9748;290,6842;-0,0499;0,0628;0,0476;-145,0656;True;True;-0,1778;0,8076;0,0718;315,7145;120,1041;125,9677;0,1175;0,1167;-0,0508;-149,2347;
13035;27,84333;15,1715;1,2151;0,0721;354,4963;267,6991;357,3445;True;True;0,2942;0,8591;0,0738;34,6363;59,2485;292,6656;-0,1532;0,2703;0,4289;-145,2727;True;True;-0,1735;0,8147;0,0701;317,6187;114,9086;128,1716;0,1466;0,3696;-0,1866;-149,0053;
13040;27,86833;15,1705;1,2148;0,0707;354,8360;267,3815;357,7189;True;True;0,2975;0,8581;0,0771;31,4457;60,2593;290,9839;0,2219;-0,1175;0,2918;-144,3060;True;True;-0,1714;0,8177;0,0710;316,2253;119,9117;123,6715;-0,0445;0,0809;0,0488;-149,2827;
13045;27,89332;15,1691;1,2143;0,0693;355,2554;266,6291;357,7777;True;True;0,3017;0,8534;0,0809;31,4142;58,8016;290,2546;0,0562;-0,5260;0,3007;-144,0494;True;True;-0,1711;0,8221;0,0739;319,1269;119,3710;122,6864;-0,0061;0,4242;0,2553;-148,2757;
13050;27,91832;15,1678;1,2139;0,0681;355,8187;266,0048;357,8219;True;True;0,3035;0,8521;0,0855;30,1866;58,5726;289,7202;0,1588;-0,0870;0,0999;-143,3596;True;True;-0,1722;0,8300;0,0766;323,6867;117,6986;121,7042;0,0648;0,1869;0,0116;-147,2606;
13055;27,94331;15,1674;1,2137;0,0688;355,9554;266,4174;357,7367;True;True;0,3045;0,8506;0,0860;30,4691;56,6579;288,5789;-0,0075;0,0040;-0,0143;-143,3804;True;True;-0,1720;0,8381;0,0756;325,4514;117,5015;120,5211;0,0520;0,1169;0,0791;-146,6226;
13060;27,96831;15,1672;1,2144;0,0700;355,5822;266,9449;357,7637;True;True;0,3055;0,8510;0,0855;29,5262;56,9091;288,0187;0,0543;0,0256;-0,0153;-143,1472;True;True;-0,1729;0,8407;0,0759;325,5097;121,2500;116,6620;-0,0686;0,0354;-0,0238;-145,7937;
