Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
105900;257,1353;15,1644;1,2797;0,1974;7,7454;320,9951;353,9033;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;125,4721;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;135,7335;
105905;257,1603;15,1399;1,2786;0,1776;9,0714;298,0445;352,3665;True;True;0,2503;1,1294;-0,1477;67,7308;135,2296;138,7810;1,5455;1,9562;-7,3107;118,6658;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;142,6383;
105910;257,1853;15,1233;1,2831;0,1586;5,0249;286,5472;352,4478;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-125,2732;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;145,9080;
105915;257,2103;15,1145;1,2899;0,1433;2,8587;278,6670;352,3568;True;True;0,2087;0,9251;0,0971;66,5751;178,2660;201,0685;-7,9280;-7,1096;3,3687;-125,2275;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;149,2680;
112135;257,2454;14,9589;1,3156;-0,0058;351,6677;270,5336;358,6122;True;True;0,0131;0,7776;0,3168;31,5171;41,9475;12,2218;0,0316;-0,0178;0,0138;173,7711;True;True;-0,1877;0,8049;0,2269;333,5552;112,7817;183,6579;-0,0046;0,0075;-0,0059;174,6718;
112140;257,2704;14,9574;1,3151;-0,0059;352,0383;270,6392;358,8301;True;True;0,0130;0,7767;0,3171;31,6908;42,5971;12,7030;-0,0626;-0,0548;0,0005;173,8828;True;True;-0,1877;0,8050;0,2270;333,5204;111,6481;185,0709;0,0010;-0,0027;0,0011;173,6536;
112145;257,2954;14,9565;1,3145;-0,0067;352,5401;270,4729;359,1562;True;True;0,0133;0,7769;0,3165;31,0643;42,5562;12,0514;0,0004;-0,0047;-0,0051;173,5859;True;True;-0,1881;0,8041;0,2274;332,4733;112,4413;184,0791;-0,0390;-0,0794;0,0422;174,3183;
112150;257,3204;14,9559;1,3138;-0,0082;353,3404;269,9138;359,3734;True;True;0,0140;0,7737;0,3177;31,2274;41,6528;10,9051;0,0103;0,0369;-0,0021;174,8353;True;True;-0,1879;0,8040;0,2278;332,4612;113,0821;183,1533;0,0150;-0,0420;0,0226;175,2104;
112155;257,3455;14,9553;1,3123;-0,0094;354,0574;269,0186;359,2540;True;True;0,0147;0,7754;0,3176;31,4494;41,8959;11,4279;0,0622;-0,0013;-0,0819;174,7014;True;True;-0,1879;0,8039;0,2280;332,4721;112,4653;183,5783;0,0088;-0,0036;-0,0080;174,8947;
112160;257,3705;14,9542;1,3121;-0,0102;354,4359;267,3410;357,5012;True;True;0,0170;0,7755;0,3140;30,2290;40,2798;9,2916;0,0092;0,0571;-0,0625;176,1084;True;True;-0,1877;0,8047;0,2283;332,6785;112,9206;183,2145;-0,0253;0,0013;-0,0133;175,0415;
112165;257,3955;14,9493;1,3084;-0,0073;356,3627;265,4876;356,8061;True;True;0,0320;0,7741;0,3076;25,9613;37,1848;4,1169;0,7176;-0,1838;-0,0287;178,0157;True;True;-0,1877;0,8072;0,2238;330,3378;112,8509;182,6007;0,1922;0,3551;-0,5277;175,3163;
112170;257,4205;14,9429;1,3043;-0,0033;358,2950;265,2264;357,5263;True;True;0,0524;0,7791;0,2977;27,6180;34,0588;355,7557;0,3418;-0,2210;-0,0485;-176,0531;True;True;-0,1933;0,8169;0,2175;294,6661;101,9288;191,5243;0,1234;-2,8397;0,5168;170,5393;
112175;257,4456;14,9364;1,2998;-0,0048;0,5790;264,4781;358,0160;True;True;0,0547;0,7828;0,2951;29,9618;36,2932;359,0649;-0,0461;-0,0606;-0,1165;-174,0257;True;True;-0,1605;0,8061;0,2031;287,4024;126,1592;155,3258;-0,3594;0,9863;-0,3843;-171,2028;
112180;257,4706;14,9298;1,2971;-0,0112;2,3128;264,4458;358,9077;True;True;0,0544;0,8108;0,3086;44,6084;53,2887;28,6809;-0,7429;0,6009;0,9858;174,5077;True;True;-0,1677;0,8200;0,1947;309,8521;119,9423;162,6792;0,0684;0,9570;-0,4977;-164,0085;
112185;257,4956;14,9186;1,2912;-0,0198;3,4696;264,1568;0,1603;True;True;0,0638;0,8621;0,2809;69,1428;134,4733;109,3465;0,3430;2,3893;-1,4332;158,8540;True;True;-0,1668;0,8527;0,1924;287,5110;155,8510;138,5203;-0,0717;0,3883;-0,2252;179,0061;
112190;257,5206;14,9083;1,2832;-0,0277;6,6997;263,7653;0,7127;True;True;0,0828;0,9250;0,2207;35,6558;198,8792;171,3992;-0,3710;1,7645;0,4769;159,4599;True;True;-0,1602;0,8707;0,1864;287,3449;171,3032;109,8367;0,4383;0,9879;-0,3288;173,7566;
112195;257,5457;14,9029;1,2776;-0,0327;9,5631;263,7682;0,6191;True;True;0,1029;0,9348;0,2401;37,7160;207,8170;174,9505;-0,0139;1,5990;0,4056;158,5306;True;True;-0,1458;0,9329;0,1955;290,5175;226,8836;36,2305;-0,3956;2,3236;-0,7901;149,9202;
112200;257,5707;14,8991;1,2729;-0,0377;12,2044;262,9903;0,8463;True;True;0,0948;0,9387;0,2443;39,8740;213,3117;167,6238;-0,5120;-0,2438;0,1585;152,1137;True;True;-0,1429;0,9898;0,2104;299,2420;279,4806;322,8610;0,1822;-0,8081;0,4944;118,7723;
112205;257,5957;14,8946;1,2689;-0,0392;13,7957;262,2527;1,3080;True;True;0,0988;0,9530;0,2605;29,9390;222,6783;165,6359;0,5922;1,4163;0,5387;146,0488;True;True;-0,1321;0,9866;0,2270;313,0268;268,7506;345,5688;0,2849;0,7874;0,3245;116,7175;
112210;257,6207;14,8887;1,2640;-0,0364;16,2455;261,6396;1,0419;True;True;0,1044;0,9632;0,2552;34,6726;229,4201;165,9035;0,0684;-0,3626;-0,5257;141,8197;True;True;-0,1257;0,9847;0,2296;307,2450;264,7875;352,7749;0,1635;-0,2404;-0,0601;120,6906;
112215;257,6458;14,8833;1,2588;-0,0338;18,3041;261,1598;0,7873;True;True;0,1022;0,9315;0,2460;34,9622;220,3402;160,2517;-0,0174;-2,4937;-0,1555;140,2547;True;True;-0,1258;0,9598;0,2332;306,7192;268,7256;344,0822;-0,0293;-2,1232;0,4209;121,8720;
112220;257,6708;14,8789;1,2552;-0,0340;19,5035;258,7103;0,4226;True;True;0,1059;0,9012;0,2456;25,9938;217,1444;155,3043;-0,0307;-0,7370;-0,2074;141,4251;True;True;-0,1291;0,9519;0,2433;309,2396;270,2770;336,6996;-0,0152;-0,5104;1,3784;118,5307;
112225;257,6958;14,8767;1,2491;-0,0371;22,2926;253,4616;1,4226;True;True;0,1040;0,8975;0,2411;24,0838;217,6547;153,8026;-0,0163;0,0496;0,0252;140,1327;True;True;-0,1415;0,9453;0,2920;310,4205;257,2120;345,7462;-0,8552;-0,4116;2,1805;119,1305;
112230;257,7208;14,8755;1,2461;-0,0426;24,5154;248,5292;359,6559;True;True;0,1068;0,8975;0,2473;24,7895;217,2141;155,1116;0,1503;-0,1175;0,1995;140,1539;True;True;-0,1577;0,9427;0,3407;304,2466;259,8810;346,3098;-0,0292;-0,4111;2,0451;126,0593;
112235;257,7458;14,8668;1,2471;-0,0383;24,2037;249,8851;359,5616;True;True;0,1105;0,8960;0,2521;24,4843;218,2183;155,3760;-0,0223;0,1469;0,0489;142,2933;True;True;-0,1602;0,8876;0,4039;307,8041;276,7717;326,9281;0,1290;0,7165;-1,1170;135,0259;
112240;257,7709;14,8543;1,2427;-0,0319;24,0460;253,2373;359,9539;True;True;0,1152;0,8932;0,2531;24,8586;219,3635;155,2720;0,2625;-0,2526;-0,0262;141,7861;True;True;-0,1444;0,9152;0,3762;298,3055;279,4064;312,6840;-1,1665;-1,3679;-0,1987;118,6164;
112245;257,7959;14,8460;1,2404;-0,0363;23,8498;252,0511;359,2505;True;True;0,1163;0,8789;0,2563;27,1387;221,0083;152,8886;-0,1675;-0,5586;0,2136;141,6706;True;True;-0,1697;0,8937;0,3452;310,7492;268,6205;333,6895;-0,5129;0,6106;-2,5192;126,4816;
112250;257,8209;14,8378;1,2577;-0,0389;14,3403;254,4702;0,8320;True;True;0,1128;0,8539;0,2639;31,0519;218,5118;146,1105;-0,3587;-0,7143;0,1215;138,7834;True;True;-0,1883;0,8877;0,3122;307,5645;275,1246;329,7420;-0,6007;-0,6924;-1,0529;126,5811;
112255;257,8459;14,8435;1,2697;-0,0360;8,9207;258,7436;0,4895;True;True;0,1038;0,8387;0,2754;25,0843;215,5193;142,8267;0,1256;0,1247;-0,2689;139,6674;True;True;-0,1532;0,9131;0,2323;296,2281;293,6034;316,5246;1,7703;0,5002;-2,5535;124,1143;
112260;257,871;14,8537;1,2686;-0,0321;8,0975;263,1003;0,0546;True;True;0,0785;0,8378;0,2719;26,0896;215,3971;142,7295;-1,6985;-0,6520;0,1926;135,4615;True;True;-0,1475;0,8689;0,2195;298,6596;337,2070;288,8606;-0,2778;-1,1958;0,8829;126,8349;
