Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
118220;273,7415;14,9543;1,3051;-0,0196;356,4980;271,3501;3,3126;True;True;0,0601;0,8205;0,3311;66,5496;139,7740;111,0247;0,9411;1,1883;-1,3310;159,4385;True;True;-0,2017;0,7889;0,2212;332,8918;115,8497;182,3146;-0,3897;0,0078;-0,8391;173,1324;
118225;273,7665;14,9501;1,3001;-0,0210;359,1083;270,2064;2,8757;True;True;0,0743;0,8465;0,2890;65,8122;196,4989;156,8815;0,6175;1,4067;-3,6063;160,9894;True;True;-0,2010;0,7871;0,2214;335,3174;114,7731;185,6757;0,0546;0,0235;0,0349;171,1472;
118230;273,7915;14,9411;1,2942;-0,0156;1,7520;269,8849;1,6778;True;True;0,0915;0,8063;0,2830;40,4978;205,7846;165,2532;0,6366;-0,5498;-0,7514;164,4641;True;True;-0,1826;0,7953;0,2237;319,4597;121,7334;180,6626;0,8522;1,1008;-0,5614;171,1169;
118235;273,8165;14,9263;1,2887;-0,0121;3,2015;269,6044;0,5778;True;True;0,1057;0,8067;0,2650;28,4423;207,2802;160,3347;0,7423;-0,0588;-1,1731;163,3639;True;True;-0,1269;0,8324;0,2162;278,8466;258,8500;33,2735;4,3329;-0,0895;-0,5317;169,9917;
118240;273,8416;14,9102;1,2820;-0,0099;6,1091;267,8951;0,5356;True;True;0,1172;0,8093;0,2547;17,5139;219,7784;154,1854;0,3820;0,3738;0,3296;158,8530;True;True;-0,1093;0,9361;0,1910;298,0644;276,7809;358,1877;-0,1305;6,9617;-1,6278;162,2132;
118245;273,8666;14,8949;1,2749;-0,0007;8,6149;267,1580;358,8750;True;True;0,1230;0,8145;0,2601;26,7750;219,0349;153,1990;-0,0899;0,0355;-0,0184;155,3066;True;True;-0,1058;0,9808;0,2018;307,4598;294,2224;324,7649;1,0087;1,3601;1,5950;137,0510;
118250;273,8916;14,8839;1,2695;0,0123;10,0361;267,9191;357,0993;True;True;0,1181;0,8162;0,2560;28,1784;212,6549;150,7137;-0,0882;0,0966;-0,1071;150,9798;True;True;-0,1021;0,9450;0,2282;314,6797;287,4442;328,3449;0,0449;-0,4424;0,4914;116,0902;
118255;273,9166;14,8743;1,2634;0,0263;12,2306;269,3107;355,8663;True;True;0,1096;0,8057;0,2581;25,9018;215,0448;155,2954;-0,0427;-0,3220;0,0105;151,5063;True;True;-0,0757;0,9610;0,2345;304,3289;295,9174;324,6132;1,1676;0,2027;0,3981;116,5476;
118260;273,9417;14,8686;1,2570;0,0380;14,3827;270,4106;356,0585;True;True;0,1109;0,8203;0,2671;25,2373;215,5965;152,3896;0,0358;0,8232;0,4956;150,1538;True;True;-0,0478;0,9904;0,2485;305,9369;308,5067;330,4896;0,7113;1,0015;0,7533;119,1023;
118265;273,9667;14,8657;1,2518;0,0475;16,7973;270,8777;357,2398;True;True;0,1085;0,8252;0,2714;21,1611;214,3467;151,6618;-0,0161;-0,0699;-0,0569;144,4339;True;True;-0,0301;0,9813;0,3072;304,7483;310,9167;342,3661;-0,3389;-1,1893;3,8444;130,9170;
118270;273,9917;14,8619;1,2470;0,0544;19,6161;270,3323;356,6630;True;True;0,1050;0,8039;0,2648;21,0621;211,4899;148,1633;-0,0720;-0,9891;-0,1447;143,5767;True;True;-0,0336;0,9799;0,3776;310,7384;305,7358;337,3324;-0,8721;-0,6776;1,2048;134,0303;
118275;274,0167;14,8547;1,2452;0,0606;20,4400;270,5993;356,7754;True;True;0,1047;0,8073;0,2657;22,5685;214,0923;150,8221;0,0170;0,1966;0,0778;143,3585;True;True;-0,0412;0,9736;0,4005;304,3817;289,0468;340,3419;-0,3049;0,0192;-0,7254;133,1118;
118280;274,0417;14,8450;1,2391;0,0607;21,6632;269,8055;356,5724;True;True;0,1067;0,8157;0,2658;23,0464;215,5137;151,4062;0,0030;0,5293;-0,1949;150,4337;True;True;-0,0367;1,0135;0,3158;307,4784;278,6010;354,7851;-0,4628;-0,1207;-1,9764;121,6020;
118285;274,0668;14,8397;1,2377;0,0568;21,5170;269,2313;356,9517;True;True;0,1043;0,8154;0,2637;23,6902;214,2917;149,7715;-0,2428;-0,1271;-0,1426;148,3486;True;True;-0,0642;1,0007;0,2964;315,8246;291,0610;353,1897;-1,6563;0,4407;-1,8526;131,9327;
118290;274,0918;14,8405;1,2460;0,0512;17,8321;268,5421;357,5259;True;True;0,1021;0,8166;0,2619;24,5965;212,8743;149,2240;-0,0276;0,0358;-0,0162;146,6736;True;True;-0,0879;0,9905;0,2790;304,2828;303,2301;336,6649;-1,0626;-2,0356;-0,5243;127,8961;
118295;274,1168;14,8497;1,2554;0,0415;13,7563;269,4606;358,4472;True;True;0,1020;0,8159;0,2646;26,1727;213,1277;149,7328;0,0073;-0,0841;0,2043;143,9024;True;True;-0,1413;0,8861;0,3104;281,0934;326,9601;322,3475;-1,8545;-2,7892;1,3832;135,3019;
118300;274,1418;14,8622;1,2629;0,0283;10,8357;269,4563;0,3922;True;True;0,1032;0,8170;0,2687;25,4554;213,3436;148,6013;-0,0771;-0,0555;0,1912;143,5575;True;True;-0,1756;0,8138;0,3095;290,1318;39,2148;253,3698;-0,2217;-3,3365;-1,1524;156,0780;
118305;274,1669;14,8756;1,2702;0,0119;8,8865;269,5988;1,4842;True;True;0,0994;0,8122;0,2774;25,7384;214,2248;148,0203;-0,3270;-0,2730;0,4144;145,4442;True;True;-0,2175;0,7517;0,2924;299,0869;351,7358;275,3904;-0,3037;1,5416;-0,6165;143,3491;
118310;274,1919;14,8894;1,2751;-0,0089;7,2271;268,8795;2,1706;True;True;0,0724;0,8002;0,3001;29,7813;213,1975;144,0518;-0,8439;-0,5476;0,7376;147,0409;True;True;-0,2214;0,7894;0,2787;329,2610;302,6944;312,3904;-0,3367;0,7009;-0,3548;134,8861;
118315;274,2169;14,9043;1,2810;-0,0265;5,3241;267,9026;3,0698;True;True;0,0300;0,7771;0,3341;37,5663;207,4376;137,1526;-1,6921;-0,6088;0,5044;148,1946;True;True;-0,2012;0,7760;0,2716;317,7895;310,9550;317,6196;1,5554;0,5334;0,7037;148,3345;
118320;274,2419;14,9170;1,2885;-0,0363;2,5489;268,6863;3,7902;True;True;0,0015;0,7784;0,3388;46,3225;197,9587;136,9173;-0,9032;-0,9648;0,6258;152,5129;True;True;-0,1549;0,7726;0,2633;304,1934;340,1991;289,9527;0,7916;-0,5437;-0,2449;147,6615;
118325;274,267;14,9247;1,2924;-0,0419;0,8897;268,8203;4,5100;True;True;0,0102;0,7523;0,3396;51,6346;181,6196;134,5399;0,3206;-0,2706;-0,2675;161,6160;True;True;-0,1713;0,7965;0,2791;300,4904;23,1807;264,9397;-1,5223;0,8539;0,3744;149,4534;
118330;274,292;14,9297;1,2928;-0,0445;0,9953;267,9424;5,2621;True;True;0,0319;0,7653;0,3337;56,2938;179,9584;134,6180;0,5270;0,2537;-0,0019;166,5703;True;True;-0,1838;0,7894;0,2823;307,1807;357,4622;295,5432;0,0477;0,1451;-0,1626;150,4360;
118335;274,317;14,9329;1,2937;-0,0456;1,0807;266,3327;5,2015;True;True;0,0380;0,7627;0,3335;48,0115;194,8167;147,6791;0,0377;0,0611;0,0174;167,3819;True;True;-0,1818;0,7894;0,2780;305,5510;356,1941;288,4303;0,0309;-0,0858;-0,1226;151,4447;
118340;274,342;14,9343;1,2944;-0,0456;0,9403;265,6831;4,9714;True;True;0,0339;0,7642;0,3337;44,4054;198,8558;151,3844;-0,3136;0,1696;-0,0850;166,9089;True;True;-0,1810;0,7912;0,2790;303,7298;3,2787;284,7545;0,1025;-0,0198;0,0457;150,9042;
118345;274,3671;14,9334;1,2930;-0,0466;1,3386;265,2600;4,7618;True;True;0,0306;0,7653;0,3329;45,9418;197,5686;150,7372;-0,0153;-0,0062;0,0233;166,7263;True;True;-0,1804;0,7892;0,2803;307,0711;353,6096;295,6754;0,0377;-0,0655;-0,0081;151,5725;
118350;274,3921;14,9324;1,2921;-0,0499;1,7652;264,7922;5,0135;True;True;0,0299;0,7665;0,3322;47,2588;194,7209;146,7912;0,0036;-0,0190;-0,0128;165,5755;True;True;-0,1816;0,7888;0,2797;306,3344;354,5934;294,0417;-0,0840;-0,0233;-0,0263;151,0294;
118355;274,4171;14,9324;1,2915;-0,0531;1,9940;264,0480;5,1531;True;True;0,0305;0,7663;0,3324;47,1756;194,6358;148,1812;0,0804;-0,0417;0,0012;166,3047;True;True;-0,1813;0,7893;0,2790;305,8766;350,9091;298,3180;-0,0468;0,0105;0,0360;152,2328;
118360;274,4421;14,9322;1,2911;-0,0552;2,2878;263,5622;4,9696;True;True;0,0327;0,7685;0,3309;46,7503;196,0321;148,4383;0,2655;0,0760;-0,0655;166,0271;True;True;-0,1849;0,7907;0,2774;304,6301;351,0916;300,7715;-0,2609;0,0468;-0,0640;153,8212;
118365;274,4672;14,9309;1,2902;-0,0550;2,9272;263,3830;4,2877;True;True;0,0372;0,7669;0,3272;45,9686;196,8006;145,9661;0,3789;0,0627;-0,3173;165,9038;True;True;-0,1847;0,7927;0,2767;304,6560;352,2603;298,3380;-0,0477;0,0703;0,0010;154,5522;
118370;274,4922;14,9271;1,2885;-0,0532;3,7356;263,7234;3,9942;True;True;0,0413;0,7913;0,3105;47,5858;195,6124;136,9095;0,2464;2,1983;-1,1537;162,3212;True;True;-0,1826;0,7949;0,2783;302,5861;8,9513;275,8654;-0,1117;-0,0414;0,1685;151,0574;
118375;274,5172;14,9213;1,2863;-0,0533;4,3976;263,1822;3,8325;True;True;0,0621;0,8097;0,3015;43,1045;201,1392;141,3002;1,5593;0,0574;-0,9944;155,9343;True;True;-0,1822;0,7916;0,2773;302,2730;23,3740;260,2991;0,1308;-0,2491;-0,1567;150,0769;
118380;274,5422;14,9117;1,2822;-0,0507;5,5617;263,1127;3,0443;True;True;0,0838;0,8162;0,2797;37,4478;207,0922;145,8571;1,2764;-1,1237;-1,2259;152,4991;True;True;-0,1659;0,7964;0,2584;299,1146;17,4228;255,2457;-0,0015;0,6697;-1,0917;147,2458;
118385;274,5673;14,9015;1,2761;-0,0450;7,9206;263,3497;1,9964;True;True;0,1034;0,8031;0,2613;31,4833;211,0301;150,1763;0,6215;-1,8603;-0,3130;153,5382;True;True;-0,1628;0,8285;0,2457;297,2144;351,0786;274,0911;0,9248;1,9810;-0,3925;141,1598;
118390;274,5923;14,8908;1,2704;-0,0367;9,8020;263,6884;0,6579;True;True;0,1058;0,7991;0,2646;26,6204;215,1711;151,2430;0,1507;0,1405;0,0978;153,7076;True;True;-0,1567;0,8376;0,2425;295,0548;318,5468;305,0891;-0,3882;0,9730;-0,1558;139,9498;
118395;274,6173;14,8822;1,2662;-0,0307;11,5308;262,9619;359,2993;True;True;0,1057;0,8027;0,2653;25,9261;215,4989;152,4770;0,0281;-0,0355;0,0242;152,1113;True;True;-0,1761;0,8780;0,2509;297,4900;296,6048;325,0815;-0,9710;1,0986;0,3556;141,9845;
118400;274,6423;14,8753;1,2617;-0,0256;13,1953;261,8295;358,2732;True;True;0,1031;0,8034;0,2651;26,9381;215,0524;153,3978;-0,1278;0,0424;-0,0062;152,1049;True;True;-0,1741;0,8908;0,2608;310,4334;275,7401;339,0126;0,4195;-0,1370;0,1415;138,1262;
118405;274,6674;14,8684;1,2571;-0,0192;14,6088;260,8132;357,0583;True;True;0,1021;0,8053;0,2628;28,1482;213,9760;151,7892;0,1162;0,1033;-0,0847;151,3972;True;True;-0,1658;0,8839;0,2687;309,7913;266,5483;339,0952;0,1784;-0,4281;0,1792;132,9693;
118410;274,6924;14,8617;1,2523;-0,0109;16,3256;260,1240;355,7551;True;True;0,1066;0,8099;0,2598;29,9035;214,1051;151,0659;0,1940;0,0929;-0,1665;150,3705;True;True;-0,1626;0,8836;0,2723;315,3325;273,1703;332,6747;0,1020;0,1731;0,0108;130,2158;
118415;274,7174;14,8553;1,2464;-0,0017;18,2636;259,3967;354,9098;True;True;0,1087;0,8136;0,2569;28,2148;215,1926;150,0242;-0,0235;0,0665;-0,0453;148,3371;True;True;-0,1593;0,8655;0,2779;325,7836;280,4564;321,8944;0,5315;-0,6491;0,3915;129,8962;
118420;274,7424;14,8496;1,2389;0,0047;21,1164;258,6829;354,5710;True;True;0,1074;0,8156;0,2576;30,4478;213,7782;149,1837;-0,1909;0,1591;0,0958;147,0019;True;True;-0,1415;0,8666;0,2883;324,2370;284,2248;316,8360;0,1479;0,5446;0,6624;124,8391;
118425;274,7675;14,8452;1,2290;0,0036;26,7466;254,9618;353,8755;True;True;0,1065;0,8173;0,2597;34,9791;211,0810;148,7550;0,0070;0,0105;-0,0190;148,0658;True;True;-0,1443;0,9387;0,3123;327,2551;276,7232;330,3212;0,5998;3,0250;-0,1559;128,7569;
118430;274,7925;14,8413;1,2253;0,0032;28,1948;253,6348;354,0864;True;True;0,1065;0,8177;0,2595;32,6070;209,8249;144,8626;-0,0320;0,0534;0,0656;149,6019;True;True;-0,1361;0,9638;0,3366;335,7961;272,8675;342,9136;0,2456;0,5846;0,2206;134,4899;
118435;274,8175;14,8353;1,2264;0,0073;27,1008;254,6007;354,0264;True;True;0,1030;0,8196;0,2616;29,6431;210,6672;144,2982;-0,2720;0,0486;0,0575;146,6873;True;True;-0,1350;0,9800;0,3301;331,2386;270,4641;341,5445;-0,0798;0,3021;-0,3250;130,7129;
118440;274,8425;14,8318;1,2333;0,0100;22,9873;258,8668;355,6319;True;True;0,1027;0,8185;0,2623;33,4070;212,8489;146,0666;0,0135;0,0027;0,0324;146,1648;True;True;-0,1356;0,9806;0,2936;329,5121;273,2080;341,5377;0,0789;-0,6736;-2,0933;123,4134;
118445;274,8676;14,8351;1,2496;0,0084;14,4375;264,1334;358,9852;True;True;0,1021;0,8207;0,2661;34,6189;212,7407;145,9470;-0,0360;0,2846;0,2522;146,2286;True;True;-0,1270;0,9479;0,2707;321,0388;283,3564;337,2810;0,7954;-1,8243;-1,2903;121,5229;
118450;274,8926;14,8492;1,2576;-0,0018;12,0281;264,7543;359,6012;True;True;0,0974;0,8178;0,2688;31,2397;213,3868;146,7896;-0,3107;-0,1613;-0,0773;146,2873;True;True;-0,1418;0,8658;0,2858;298,4931;322,4702;307,0044;-2,0691;-5,4590;1,6138;122,7576;
118455;274,9176;14,8641;1,2612;-0,0142;10,9562;264,9877;0,8843;True;True;0,0860;0,8106;0,2774;28,4484;214,0175;148,7546;-0,6528;-0,1461;0,6256;145,7206;True;True;-0,2018;0,7686;0,3268;310,5992;356,5833;306,0643;-2,3266;2,3279;0,0943;148,0786;
118460;274,9426;14,8758;1,2657;-0,0236;9,7451;268,4541;2,0646;True;True;0,0673;0,7979;0,2956;29,7848;212,1059;148,8986;-0,7808;-0,4210;0,9565;149,4579;True;True;-0,1954;0,7546;0,2996;306,7003;18,1726;264,9940;0,4176;-1,7856;-1,0088;151,7846;
118465;274,9677;14,8871;1,2703;-0,0308;9,0374;270,4333;2,5567;True;True;0,0490;0,7990;0,3232;30,7808;203,5764;146,5222;-0,4180;-0,1645;1,2683;150,6996;True;True;-0,1905;0,7561;0,3050;314,5255;320,5829;304,3739;-1,1741;1,1201;-0,0838;142,2617;
118470;274,9927;14,8967;1,2738;-0,0341;7,6575;272,1684;3,2821;True;True;0,0322;0,7583;0,3370;28,7751;204,6716;149,7235;-0,9801;-1,5149;-0,1164;154,1570;True;True;-0,1640;0,7696;0,2869;300,1431;352,6462;285,1259;2,3795;0,8777;-2,5770;154,4188;
118475;275,0177;14,9030;1,2781;-0,0320;6,3626;273,3248;3,6830;True;True;0,0326;0,7697;0,3329;33,5227;200,2000;151,0454;0,0886;-0,0091;-0,1696;158,4390;True;True;-0,1604;0,7842;0,2952;306,5198;11,4357;287,0311;-2,0114;1,3807;1,5716;154,1318;
118480;275,0427;14,9063;1,2809;-0,0243;5,1863;274,0896;3,3767;True;True;0,0419;0,7685;0,3281;38,1870;200,6196;151,2169;0,5539;0,1157;-0,0404;159,8425;True;True;-0,1762;0,7796;0,2995;309,0083;2,8939;295,3815;0,0733;-0,1885;-0,0966;152,3397;
118485;275,0677;14,9079;1,2825;-0,0129;4,7609;275,3293;2,3178;True;True;0,0461;0,7644;0,3283;33,8498;205,9651;155,4358;-0,0845;-0,0794;-0,0482;162,4216;True;True;-0,1736;0,7777;0,3010;309,3276;12,8659;274,2495;0,2418;-0,0758;0,2197;151,0331;
118490;275,0928;14,9084;1,2838;-0,0005;4,2928;276,8814;1,0960;True;True;0,0394;0,7681;0,3241;38,1827;203,8365;149,8900;-0,4336;0,6309;-0,3693;162,2204;True;True;-0,1734;0,7735;0,3028;309,0690;14,1545;277,3494;-0,0678;-0,2476;0,0115;149,7918;
118495;275,1178;14,9090;1,2842;0,0096;4,2035;277,8605;359,9027;True;True;0,0391;0,7720;0,3207;41,0778;202,5546;149,3037;0,0709;0,2456;-0,1323;160,1855;True;True;-0,1748;0,7729;0,3032;309,8116;15,1852;275,1025;-0,0712;-0,1404;0,0413;150,4863;
118500;275,1428;14,9102;1,2843;0,0170;4,3001;278,5193;358,9537;True;True;0,0428;0,7789;0,3173;42,0715;200,1021;143,8651;0,0866;0,4255;-0,2039;158,8268;True;True;-0,1781;0,7681;0,3010;307,9657;10,3010;278,5284;-0,3715;-0,3427;0,0629;151,7831;
118505;275,1678;14,9123;1,2850;0,0222;4,2631;279,0010;358,4748;True;True;0,0444;0,7834;0,3154;41,5127;199,2889;141,2391;0,1000;-0,0293;-0,0485;154,7163;True;True;-0,1774;0,7655;0,3027;307,1254;16,4390;270,8162;0,0427;-0,0596;0,0062;152,5678;
118510;275,1929;14,9140;1,2849;0,0243;4,4346;279,0801;358,1192;True;True;0,0459;0,7845;0,3146;40,1217;201,7919;144,7570;0,0093;-0,0973;0,0864;155,0131;True;True;-0,1775;0,7663;0,3034;308,0173;19,8895;269,0384;0,0123;0,0158;0,0115;152,9849;
118515;275,2179;14,9149;1,2855;0,0250;4,2689;279,1606;357,9025;True;True;0,0458;0,7848;0,3148;39,5946;200,9474;142,4535;0,0182;-0,0196;0,0016;153,6631;True;True;-0,1769;0,7664;0,3034;307,6688;20,0348;268,4311;0,0115;-0,0565;0,0036;152,8221;
118520;275,2429;14,9149;1,2849;0,0242;4,7165;278,9414;357,8453;True;True;0,0479;0,7850;0,3121;41,5136;199,5248;141,4291;0,0581;0,0717;-0,0987;154,3036;True;True;-0,1755;0,7599;0,2997;303,1116;22,0468;262,9623;0,0868;-0,0837;-0,0468;154,4367;
118525;275,2679;14,9142;1,2851;0,0235;4,8225;279,3022;358,3790;True;True;0,0614;0,7975;0,3060;42,9330;200,2157;141,2055;0,5931;0,8085;-0,5440;154,4805;True;True;-0,1760;0,7597;0,2991;303,9914;21,1858;264,5673;-0,0055;-0,0691;0,0417;155,6611;
118530;275,293;14,9106;1,2850;0,0217;4,5171;279,2435;359,0541;True;True;0,0905;0,8384;0,2928;39,4227;204,0408;147,8708;0,9382;0,9275;-0,6039;153,3204;True;True;-0,1767;0,7593;0,2936;301,2543;19,3203;266,1098;-0,4035;0,0117;-0,4767;155,5262;
118535;275,318;14,9037;1,2808;0,0248;5,9462;279,0242;359,8016;True;True;0,1333;0,8674;0,2876;36,6911;212,2106;154,9798;1,9604;1,1944;-0,2315;152,9457;True;True;-0,1883;0,7783;0,2719;298,2336;23,0689;265,7939;-0,0131;0,8861;-0,6951;158,7747;
118540;275,343;14,8979;1,2759;0,0336;8,5095;280,2791;359,9215;True;True;0,1707;0,9047;0,3051;35,5699;229,1707;165,0006;0,5709;1,4399;0,6237;153,8241;True;True;-0,1995;0,7790;0,2641;296,6076;31,8169;257,4282;-0,4581;-0,2240;-0,2054;159,7578;
118545;275,368;14,8957;1,2754;0,0411;8,9865;282,4091;0,4299;True;True;0,2144;0,9270;0,3455;40,2947;245,5848;169,2264;2,1676;-1,0351;1,2301;151,9988;True;True;-0,2086;0,7793;0,2494;294,9392;25,2843;260,2986;-0,8395;0,2545;-0,4244;160,0290;
118550;275,3931;14,8948;1,2749;0,0431;9,2551;282,6683;0,4720;True;True;0,2586;0,9278;0,3678;32,8103;264,3106;175,7548;1,2937;-1,0586;1,6226;153,7119;True;True;-0,2537;0,7735;0,2370;294,5142;46,0654;243,2055;-1,0199;-0,2342;-0,5607;161,0003;
118555;275,4181;14,8957;1,2740;0,0412;9,9851;284,1771;1,1511;True;True;0,3166;0,8803;0,3908;29,9669;277,2862;172,1733;3,3677;-4,6181;1,9260;155,3437;True;True;-0,3090;0,8124;0,2180;302,1717;5,1236;285,2495;-3,8571;1,4131;1,1389;154,8074;
118560;275,4431;14,8971;1,2726;0,0367;10,9421;286,0872;2,4360;True;True;0,3625;0,8439;0,3824;20,4149;272,8068;153,2477;2,7933;-0,9929;-0,0630;157,1630;True;True;-0,3950;0,8210;0,1979;329,4280;325,7224;305,3802;-1,0488;2,6658;-2,2194;131,9193;
118565;275,4681;14,8993;1,2706;0,0324;12,0832;289,5483;4,4641;True;True;0,3947;0,8112;0,3715;18,9591;277,6009;138,6695;0,9788;-0,4141;-1,5370;145,8033;True;True;-0,3463;0,8830;0,1570;310,2968;317,7309;316,5215;-2,3131;-1,1592;0,9806;142,3868;
118570;275,4932;14,8991;1,2649;0,0345;14,6756;293,2925;5,6866;True;True;0,4479;0,7816;0,3317;23,0147;282,4968;134,6171;1,4055;-0,8308;-0,8008;144,5596;True;True;-0,4468;0,8444;0,1377;308,1852;357,3928;298,9687;-1,0244;0,5026;-1,6190;129,8823;
118575;275,5182;14,8993;1,2558;0,0469;18,5348;299,8689;6,5975;True;True;0,5000;0,7992;0,3026;29,3595;283,4387;117,1122;1,5728;0,7992;-0,8234;138,4637;True;True;-0,4463;0,9144;0,1026;309,3804;30,9585;268,7678;-0,2498;1,5913;-0,3910;123,5034;
118580;275,5432;14,9057;1,2429;0,0696;22,9458;312,7394;9,8221;True;True;0,5215;0,7898;0,2668;29,3632;296,8448;106,3459;-1,6715;-2,9100;-2,7536;129,1380;True;True;-0,5032;0,9068;0,1054;315,6488;45,3232;256,8358;-7,3726;-2,5281;-0,2476;127,4210;
118585;275,5682;14,9138;1,2338;0,0885;26,1066;323,4273;11,3829;True;True;0,5176;0,7938;0,2907;359,9262;331,0808;114,0991;-0,5763;0,5603;1,7339;122,4752;True;True;-0,5351;0,8914;0,0869;318,4449;27,4873;260,5096;0,7583;-0,1147;-0,1898;129,5909;
