Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
143950;343,3193;15,1261;1,1740;0,0008;359,2069;266,7863;356,3047;True;True;0,1486;0,5923;0,0539;24,0472;48,4081;356,4708;0,2392;0,9414;0,0773;-163,3920;True;True;-0,2219;0,9118;0,1443;345,5644;128,5596;92,3874;-1,2751;1,8406;1,0230;-120,4763;
143955;343,3444;15,1254;1,1770;-0,0076;358,4386;265,6594;356,5132;True;True;0,1562;0,6097;0,0555;26,6398;55,1646;355,7783;-0,0396;-0,0739;-0,0768;-166,8453;True;True;-0,2904;0,9994;0,1740;358,5786;116,5366;85,9116;-1,6334;3,2773;0,1785;-120,1858;
143960;343,3694;15,1220;1,1823;-0,0251;358,0403;264,2396;355,3940;True;True;0,1599;0,6114;0,0529;24,5455;55,3528;357,4890;0,0216;0,0740;-0,1998;-167,8973;True;True;-0,3245;1,1208;0,1672;13,2843;101,4589;74,6032;-2,2154;6,3908;-0,4979;-134,3806;
143965;343,3944;15,1157;1,1900;-0,0538;357,1352;262,6857;353,0826;True;True;0,1613;0,6138;0,0524;25,9825;57,3954;358,0565;-0,0438;0,0569;0,0344;-162,6832;True;True;-0,4018;1,2119;0,2214;11,8485;92,3093;77,5075;-1,5965;2,8609;1,3810;-138,4523;
143970;343,4194;15,1091;1,1953;-0,0867;355,8900;259,2971;352,2084;True;True;0,1633;0,6227;0,0525;33,8917;63,2479;2,3496;0,2246;0,7179;0,0547;-154,9062;True;True;-0,4595;1,3089;0,2489;8,0634;84,1153;94,8351;-1,8424;3,4269;-0,3723;-149,8198;
143975;343,4445;15,1036;1,1989;-0,1122;355,1256;255,7562;351,1766;True;True;0,1519;0,6372;0,0590;25,2817;71,8570;9,8169;-0,2925;0,4048;0,1423;150,2549;True;True;-0,5054;1,3412;0,2268;0,4237;76,4392;112,8419;-2,2401;1,0304;-0,8376;-160,4929;
143980;343,4695;15,0983;1,1969;-0,1266;354,7591;252,9361;351,8839;True;True;0,1491;0,6433;0,0569;25,7547;69,5658;3,9686;0,0564;-0,0386;0,0180;150,1403;True;True;-0,5806;1,3213;0,2140;340,4047;59,5390;123,4086;-3,3733;-1,4865;-0,3708;-165,4552;
145695;343,4795;15,1685;1,1676;0,0198;0,7701;274,6624;354,3453;True;True;0,1790;0,6055;0,0541;26,3487;82,5198;352,1136;5,9485;-7,5222;-0,5475;-159,6805;True;True;-0,0954;0,5947;0,0606;336,2062;116,0629;160,3324;98,8114;-143,2846;-29,3097;-149,0763;
145700;343,5045;15,1684;1,1675;0,0191;0,8490;274,4986;354,4380;True;True;0,1791;0,6052;0,0542;26,5046;82,9228;352,3909;-0,0014;0,0037;0,0008;-159,8643;True;True;-0,0951;0,5960;0,0598;337,1176;116,5086;159,8984;0,0105;-0,0216;-0,0608;-149,4653;
145705;343,5295;15,1677;1,1675;0,0187;0,8690;274,3983;354,4341;True;True;0,1786;0,6061;0,0544;26,9139;82,6248;351,9447;-0,0194;0,0561;0,0213;-159,6158;True;True;-0,0957;0,5959;0,0593;336,6971;117,5621;158,7242;-0,0414;-0,0009;0,0593;-148,9028;
145710;343,5546;15,1674;1,1672;0,0176;1,0993;273,6169;354,5302;True;True;0,1778;0,6077;0,0535;26,8885;83,2352;352,7048;0,0183;-0,0134;0,0163;-159,4931;True;True;-0,0963;0,5949;0,0596;336,2962;117,1255;159,5952;0,0012;0,0232;0,0017;-149,1523;
145715;343,5796;15,1675;1,1671;0,0167;1,1680;272,9618;354,7274;True;True;0,1779;0,6075;0,0535;28,2747;83,0329;351,6980;0,0087;-0,0157;-0,0217;-159,3466;True;True;-0,0960;0,5973;0,0590;336,8242;116,0950;161,1665;-0,0523;0,1042;-0,0009;-149,9733;
145720;343,6046;15,1681;1,1674;0,0157;1,0828;272,3426;354,7831;True;True;0,1784;0,6073;0,0534;28,7227;83,0005;351,7604;-0,0156;0,0009;0,0011;-159,2027;True;True;-0,0962;0,5968;0,0595;337,2039;116,4494;160,8182;0,0243;-0,0364;0,0027;-150,4093;
145725;343,6296;15,1687;1,1673;0,0154;1,1109;272,4843;354,8832;True;True;0,1789;0,6067;0,0536;29,0453;82,9047;351,6010;0,0300;-0,0037;-0,0315;-158,8050;True;True;-0,0967;0,5954;0,0606;336,6017;117,0524;159,8966;0,0237;-0,0259;0,0914;-149,5408;
145730;343,6547;15,1697;1,1675;0,0169;0,9151;273,9590;354,6312;True;True;0,1786;0,6067;0,0535;29,3232;83,0055;351,7097;0,0120;0,0281;0,0079;-158,7330;True;True;-0,0966;0,5962;0,0598;335,7094;116,0913;160,9536;-0,0029;-0,0038;-0,0087;-149,7844;
145735;343,6797;15,1716;1,1687;0,0210;0,5467;276,9760;354,4626;True;True;0,1792;0,6054;0,0535;27,7826;82,7692;351,4652;0,0103;-0,1728;0,0474;-159,3951;True;True;-0,0969;0,5950;0,0603;336,4428;116,3205;160,5287;-0,0420;-0,0678;0,0265;-149,6471;
145740;343,7047;15,1747;1,1693;0,0246;0,2420;279,7155;354,2231;True;True;0,1798;0,6044;0,0543;27,4702;82,9965;351,7911;0,0740;-0,0846;0,0025;-159,9388;True;True;-0,0980;0,5943;0,0604;336,3607;116,2506;158,9565;-0,0576;-0,0355;-0,0182;-149,1527;
145745;343,7297;15,1770;1,1695;0,0262;0,0581;280,6350;353,9627;True;True;0,1810;0,6016;0,0538;27,5620;82,1967;350,4956;0,0077;-0,2548;-0,1359;-159,7260;True;True;-0,0992;0,5948;0,0599;334,4440;115,3764;157,6310;-0,0541;0,0365;-0,0535;-147,1769;
145750;343,7548;15,1795;1,1702;0,0279;359,8920;281,6606;353,8331;True;True;0,1817;0,6006;0,0542;27,8838;81,7740;350,3672;0,0359;0,0140;0,0209;-159,7806;True;True;-0,0985;0,5966;0,0583;334,8552;115,0064;158,0432;0,0014;0,1022;0,0065;-147,2203;
145755;343,7798;15,1801;1,1715;0,0328;358,8790;285,4913;353,2632;True;True;0,2008;0,6149;0,0626;30,4686;81,7234;346,1940;1,7204;1,5641;0,5883;-158,9161;True;True;-0,1172;0,6082;0,0664;327,5645;114,5566;151,2561;-1,3152;1,3264;0,7041;-146,1414;
