Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
1155;0,015;14,9766;1,1952;-0,0002;2,8543;269,1447;358,9907;True;True;0,0980;0,7970;0,1731;63,2007;7,2378;314,5838;-1,1534;-0,0714;-0,6105;169,8852;True;True;-0,1646;0,7992;0,1808;281,6103;193,6166;116,6181;1,3719;-0,3452;-0,0257;176,1465;
1160;0,04;14,9776;1,1961;-0,0006;2,5474;268,5348;358,9607;True;True;0,0587;0,7927;0,1587;61,3920;10,9957;326,1523;-2,5055;-0,1936;-1,2334;171,8845;True;True;-0,1241;0,7983;0,1612;275,9487;252,5259;66,2072;0,9507;0,0142;-0,3471;175,9850;
1165;0,06499999;14,9768;1,1960;-0,0007;2,4464;268,4070;358,9658;True;True;0,0587;0,7960;0,1481;76,5950;339,0922;296,4909;0,3309;0,0142;0,2723;170,2943;True;True;-0,1243;0,7924;0,1724;282,4011;245,0876;76,9076;-0,7468;-0,0517;0,4891;178,0997;
1170;0,09;14,9761;1,1956;0,0005;2,6605;269,2684;358,8853;True;True;0,0947;0,7950;0,1701;66,7890;10,1822;325,0200;0,8232;0,4477;-0,0256;167,9607;True;True;-0,1523;0,7979;0,1708;281,7809;237,6151;77,3124;-0,5030;0,2294;-0,1434;-177,3893;
1175;0,115;14,9758;1,1958;0,0008;2,6345;269,1659;359,2186;True;True;0,1065;0,7887;0,1666;63,3906;12,6575;321,9844;0,1667;-0,0500;-0,0221;166,6171;True;True;-0,1701;0,7997;0,1694;281,9030;203,9328;103,2221;-0,3678;0,0621;0,2397;173,3514;
1180;0,14;14,9763;1,1951;-0,0012;3,0225;268,2892;359,3559;True;True;0,1142;0,7903;0,1622;67,3365;23,4408;329,6656;0,0745;0,3358;-0,2858;164,7683;True;True;-0,1960;0,7930;0,1734;284,1372;184,5464;120,7682;-0,4734;-0,0952;-0,0207;174,9467;
1185;0,165;14,9776;1,1947;-0,0036;3,2307;267,4778;359,1257;True;True;0,1129;0,7947;0,1582;70,1547;34,7499;341,2168;-0,0501;0,0742;-0,1317;163,5891;True;True;-0,2015;0,7874;0,1693;281,2834;197,5173;106,7305;-0,0713;-0,0933;-0,2101;177,1154;
1190;0,19;14,9797;1,1948;-0,0055;3,3757;267,1673;359,1479;True;True;0,1112;0,7962;0,1597;69,1578;39,5772;345,9420;-0,0580;0,0630;0,2028;163,2728;True;True;-0,2033;0,7906;0,1671;280,9564;200,0608;101,5730;0,0533;0,1253;-0,0269;176,5001;
1195;0,2149999;14,9815;1,1955;-0,0063;3,3436;267,7834;359,2547;True;True;0,1102;0,7959;0,1680;66,4046;39,9802;344,1125;0,2201;-0,0077;0,2903;163,2184;True;True;-0,2059;0,7979;0,1702;286,9264;184,2670;115,1308;-0,1657;0,0866;0,1461;-175,3490;
1200;0,2399999;14,9819;1,1951;-0,0056;3,6236;269,3475;359,0290;True;True;0,1217;0,7968;0,1751;61,0580;35,7011;334,5910;0,1138;0,1773;0,2527;164,4131;True;True;-0,2103;0,8015;0,1687;287,6405;176,9789;119,9070;-0,2790;0,2271;-0,1914;-174,3914;
1205;0,2649999;14,9811;1,1942;-0,0041;4,3848;271,1723;358,7774;True;True;0,1466;0,8107;0,2024;57,1772;39,5142;330,8525;0,8142;0,1566;1,1310;161,4408;True;True;-0,2254;0,8044;0,1623;292,4772;163,6591;133,4004;-0,7252;-0,1624;-0,1321;-174,2417;
1210;0,2899999;14,9817;1,1937;-0,0016;5,0300;272,8246;358,4042;True;True;0,1703;0,8530;0,2252;49,4448;47,7662;327,0265;-0,7142;0,8643;-0,4638;158,7919;True;True;-0,2700;0,7847;0,1472;292,0887;164,6273;133,0797;-1,7571;-0,6200;-0,5233;-177,0962;
1215;0,3149998;14,9835;1,1939;0,0037;5,2380;275,0415;357,9517;True;True;0,1935;0,8701;0,2993;21,7511;71,5849;319,8117;1,8426;-0,3236;5,8412;-156,3318;True;True;-0,3058;0,7659;0,1267;296,3634;143,9628;144,9051;0,8387;2,0633;-0,6093;-171,3338;
1220;0,3399998;14,9867;1,1942;0,0117;6,0471;278,0652;357,0177;True;True;0,1926;0,9223;0,3475;15,8829;77,9260;302,6675;0,6934;3,1232;2,7046;-152,5005;True;True;-0,3371;0,7778;0,0930;293,1535;138,8039;149,1668;-1,1515;0,3990;-1,7314;-169,4706;
