Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
46270;53,25217;15,0119;1,1815;0,0419;5,4022;259,5421;357,9088;True;True;0,3939;0,7890;0,0293;79,1499;303,8085;229,6683;3,3337;-0,0436;-1,5157;-178,0330;True;True;-0,1486;0,7346;0,1575;289,2194;22,7969;295,7058;-0,3628;0,6669;0,2694;159,2697;
46275;53,27718;15,0179;1,1851;0,0610;1,3633;254,4070;353,3893;True;True;0,4200;0,7869;0,0068;80,8227;283,7136;200,7895;0,4257;-0,0654;-0,3981;172,2884;True;True;-0,2003;0,7865;0,1560;279,3969;298,9974;11,4888;-1,3190;1,1287;-0,1624;173,3708;
46280;53,30218;15,0222;1,1903;0,0756;356,6412;252,7349;353,3738;True;True;0,4232;0,7759;-0,0285;80,3749;301,0679;208,3357;-0,2404;0,0732;-1,2232;170,6677;True;True;-0,2600;0,7888;0,1705;286,5652;274,6080;17,8109;-2,8316;-1,3460;0,5033;174,7673;
46285;53,32719;15,0259;1,1940;0,0799;356,4796;246,6959;355,8329;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;-95,3788;-149,5382;18,6011;168,2294;True;True;-0,3117;0,8348;0,1620;290,5312;273,3522;3,8405;-0,9567;5,6121;-0,4515;171,7937;
46290;53,35219;15,0295;1,1937;0,0843;356,2575;243,2471;355,6197;True;True;0,5397;0,6606;-0,0005;50,4249;146,0064;31,2062;2,6422;-1,3214;3,1174;162,3018;True;True;-0,4147;0,9382;0,1649;275,7126;236,8660;40,0709;-1,4538;1,0464;-0,0597;157,3704;
46295;53,3772;15,0366;1,1984;0,0855;353,2596;240,3832;355,1172;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;164,8579;True;True;-0,5075;1,0152;0,1438;280,8428;219,3033;33,3407;-2,3845;3,9318;-0,5829;167,3538;
46300;53,4022;15,0426;1,2009;0,0791;352,8615;235,7300;354,1021;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;163,6529;True;True;-0,4613;1,1235;0,1222;281,9225;256,8751;326,1564;-2,7017;1,7056;-0,1424;147,7783;
46305;53,42721;15,0463;1,2006;0,0676;354,7114;230,9957;353,1100;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;163,5295;True;True;-0,4824;1,1576;0,0518;272,0968;234,2156;335,4898;-1,8208;0,2775;-0,7757;131,1060;
46310;53,45221;15,0503;1,1991;0,0563;355,3077;225,8498;351,7378;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;163,3604;True;True;-0,4498;1,2263;-0,0084;295,6428;68,5048;141,1518;2,7289;4,9382;-1,7746;142,8123;
46315;53,47722;15,0607;1,1983;0,0452;355,7550;221,9116;351,2018;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;162,5617;True;True;-0,4692;1,2380;-0,0373;284,9560;139,5260;83,9191;1,8356;-2,5866;-2,8228;142,2679;
107920;53,49722;14,9784;1,1998;-0,0095;4,8135;269,8289;0,2786;False;False;0,2376;0,7506;1,2805;12,0700;349,4987;43,3026;0,0000;0,0000;0,0000;178,0004;False;False;-0,2351;1,2379;0,1794;0,0000;357,0587;0,0000;0,0000;0,0000;0,0000;170,9728;
