Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
790;0,02;15,1025;1,1885;0,0132;4,3993;274,5205;359,2468;True;True;0,2409;0,6866;0,0682;44,7481;72,1572;356,3716;0,6181;-0,5450;-0,5544;170,9092;True;True;-0,2787;0,6938;0,0713;302,8620;97,0461;176,9866;-0,4720;-1,1812;1,4824;-172,4466;
795;0,04499999;15,1041;1,1890;0,0221;4,0141;278,6063;358,6820;True;True;0,2307;0,7173;0,0459;74,0313;82,4646;10,4651;-0,6251;1,1688;-0,7096;177,4849;True;True;-0,3125;0,5881;0,0907;308,4569;95,8109;182,0559;0,6485;-2,6622;-1,9503;-172,3701;
800;0,06999999;15,1048;1,1899;0,0280;3,3457;281,0148;358,1130;True;True;0,2289;0,7267;0,0459;68,8621;82,5881;7,8552;0,1737;0,2274;0,4581;174,1333;True;True;-0,3084;0,6042;0,0693;299,8198;83,0970;191,7644;0,2841;1,5020;-0,3727;-166,2076;
805;0,09500001;15,1071;1,1903;0,0353;3,3590;285,6128;358,9498;True;True;0,2329;0,7249;0,0601;57,7841;72,8584;358,7769;-0,0856;-0,6090;0,6587;174,0185;True;True;-0,3200;0,5966;0,0577;302,6627;62,8742;206,7301;-1,3433;-0,4715;-0,3555;-168,6376;
810;0,12;15,1076;1,1902;0,0380;3,4985;285,2024;359,5712;True;True;0,2236;0,7241;0,0664;55,8640;70,6065;358,8030;-0,2417;-0,0132;-0,2463;175,0193;True;True;-0,3084;0,5886;0,0386;300,5289;70,0732;194,4087;0,6029;-0,6066;-0,8069;-167,6034;
815;0,145;15,1060;1,1908;0,0146;2,7835;263,4730;356,9705;True;True;0,2158;0,7292;0,0660;51,9343;68,5491;359,7442;0,1065;0,5518;-0,0205;172,5973;True;True;-0,3324;0,5981;0,0052;298,9599;41,7488;205,6772;0,5130;-0,0512;0,8531;-163,1487;
820;0,17;15,1090;1,1919;-0,0052;1,4911;253,0320;357,7535;True;True;0,2158;0,7379;0,0550;64,4951;80,0911;12,0794;0,0045;0,3041;0,0369;169,3967;True;True;-0,3434;0,6695;0,0296;306,6433;42,7350;195,4765;-1,9851;3,3161;1,7503;-158,1427;
825;0,1949999;15,1157;1,1925;-0,0239;2,9378;248,8026;358,3420;True;True;0,2191;0,7378;0,0531;55,0990;94,6431;22,8669;0,0589;0,0883;-0,2935;163,5293;True;True;-0,4695;0,7830;0,0473;318,1160;79,5582;154,8384;-0,0429;5,3968;-0,7811;-158,7786;
830;0,2199999;15,1244;1,1919;-0,0467;3,5672;242,5653;359,0311;True;True;0,2261;0,7302;0,0625;23,2309;106,2761;27,0541;0,6339;-1,7835;2,4127;151,8708;True;True;-0,4865;0,9411;0,0376;334,1693;88,9468;132,2488;-2,4365;5,6386;2,1438;-152,9436;
835;0,2449999;15,1336;1,1919;-0,0921;1,8566;225,7488;359,2901;True;True;0,2365;0,7058;0,0695;4,3989;104,8886;27,1666;0,2391;-0,8759;0,0314;141,0428;True;True;-0,5925;0,9553;0,0220;337,6239;81,6252;125,1618;-9,9844;-2,3327;1,0931;-151,1053;
840;0,2699999;15,1319;1,1845;-0,1325;1,4081;221,0365;3,2556;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;142,7576;True;True;-0,6817;1,0002;-0,0238;319,7053;68,4875;124,8637;-7,6376;4,4886;-1,9701;-157,2321;
845;0,2949999;15,1408;1,1810;-0,1871;2,9191;220,2083;5,2345;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;147,4990;True;True;-0,8110;1,0760;-0,1096;340,9079;53,5181;122,0580;0,6296;2,5243;-6,3767;-157,8747;
850;0,3199998;15,1617;1,1830;-0,2364;0,6975;215,6047;8,7745;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;151,3474;True;True;-0,7533;1,1017;-0,1898;322,8192;68,0160;104,5035;-1,1361;1,9842;-3,5258;-160,1528;
855;0,3449998;15,1808;1,1951;-0,2724;356,4134;212,4850;13,0796;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;157,3625;True;True;-0,7875;1,1811;-0,2092;302,9741;59,3384;110,0744;6,3896;6,9991;1,0476;-159,1185;
860;0,3699998;15,1876;1,2012;-0,2862;353,3998;209,2150;14,6333;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;160,3991;True;True;-0,7932;1,1569;-0,2278;301,5280;65,0373;103,0985;-1,0476;-2,0716;-2,2501;-153,0746;
865;0,3949998;15,1929;1,2036;-0,2814;354,2028;201,6411;16,6737;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;160,0579;True;True;-0,8673;1,2252;-0,0886;298,1118;82,3664;105,4825;-4,5791;4,8260;7,6333;-161,4024;
870;0,4199997;15,1702;1,2035;-0,2515;355,6536;203,6228;13,4404;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;156,4943;True;True;-0,6646;0,9993;0,0865;293,6628;100,4619;132,6642;12,5842;-10,2348;4,7395;160,4888;
875;0,4449997;15,1071;1,1978;-0,1709;356,6741;232,3939;8,6331;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;151,8517;True;True;-0,4666;0,7772;0,1845;311,2782;70,2910;201,8869;4,6834;-10,2123;0,5868;149,3656;
880;0,4699997;15,0748;1,1896;-0,0678;0,0227;276,6812;3,4049;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;148,7744;True;True;-0,2680;0,6244;0,1231;290,9167;95,2812;217,0040;6,6000;-5,9297;2,3442;139,6202;
885;0,4949997;15,0833;1,1894;-0,0047;1,5652;296,3174;5,3203;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;149,3795;True;True;-0,2150;0,6363;0,1359;275,0552;150,8240;150,2029;0,3352;-2,0636;1,1300;-156,9047;
890;0,5199997;15,0899;1,1919;0,0217;1,7877;295,8322;2,0239;True;True;0,3848;0,6854;0,0373;44,0584;158,3231;69,0611;12,5697;-6,4925;26,4434;148,8838;True;True;-0,2981;0,6079;0,1964;297,0339;300,8075;340,3018;-7,2762;2,5085;2,9872;-169,3689;
895;0,5449997;15,0942;1,1952;0,0406;0,8877;296,0351;0,4131;True;True;0,4864;0,6891;-0,0101;51,2987;241,2078;124,6730;0,1335;5,2428;-2,3599;153,6909;True;True;-0,4039;0,7509;0,1843;313,6118;282,9625;351,9553;-2,0790;3,5715;-0,5315;173,0304;
900;0,5699996;15,0952;1,1985;0,0344;359,3894;283,7912;357,9472;True;True;0,4688;0,6965;0,0147;57,3491;278,8643;156,7944;-1,6855;0,3731;0,4262;165,4788;True;True;-0,4068;0,7618;0,1435;316,9990;244,0715;16,3647;2,5704;-0,7257;1,2225;-173,8434;
905;0,5949996;15,1008;1,1986;0,0141;358,0421;265,7295;357,7347;True;True;0,4336;0,6968;0,0378;66,6882;198,6642;68,5506;-1,0040;0,2707;1,1380;160,6241;True;True;-0,4269;0,7335;0,1112;306,0332;243,9948;7,4828;-0,5502;-0,8546;0,4760;-171,5520;
